time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.307725	-0.000865	0.486416	0.000000	0.000000	0.000000	0
0.001000	-0.000571	0.000967	0.000522	0.307724	-0.000864	0.486416	0.000000	0.000000	0.000000	0
0.002000	-0.000238	-0.000608	-0.002627	0.307724	-0.000864	0.486414	0.000000	0.000000	0.000000	0
0.003000	0.001157	-0.000284	0.003477	0.307725	-0.000865	0.486417	0.000000	0.000000	0.000000	0
0.004000	-0.000837	0.001465	0.000904	0.307724	-0.000863	0.486418	0.000000	0.000000	0.000000	0
0.005000	0.000201	0.000080	-0.002094	0.307724	-0.000863	0.486416	0.000000	0.000000	0.000000	0
0.006000	-0.001190	-0.001994	-0.002095	0.307723	-0.000865	0.486414	0.000000	0.000000	0.000000	0
0.007000	-0.000009	0.000909	-0.001310	0.307723	-0.000864	0.486412	0.000000	0.000000	0.000000	0
0.008000	0.000020	0.000521	-0.000576	0.307723	-0.000864	0.486412	0.000000	0.000000	0.000000	0
0.009000	-0.000574	-0.000526	-0.001839	0.307723	-0.000864	0.486410	0.000000	0.000000	0.000000	0
0.010000	-0.002060	-0.001195	-0.001293	0.307721	-0.000865	0.486409	0.000000	0.000000	0.000000	0
0.011000	0.000704	0.001162	-0.000417	0.307721	-0.000864	0.486408	0.000000	0.000000	0.000000	0
0.012000	-0.000343	0.001915	-0.003062	0.307721	-0.000862	0.486405	0.000000	0.000000	0.000000	0
0.013000	-0.001801	-0.003539	-0.003772	0.307719	-0.000866	0.486401	0.000000	0.000000	0.000000	0
0.014000	0.000673	0.003144	0.002249	0.307720	-0.000863	0.486404	0.000000	0.000000	0.000000	0
0.016000	-0.000765	0.001616	-0.001617	0.307718	-0.000864	0.486400	0.000000	0.000000	0.000000	0
0.017000	0.000190	0.000125	-0.000132	0.307718	-0.000864	0.486400	0.000000	0.000000	0.000000	0
0.018000	-0.000423	-0.001276	-0.000705	0.307718	-0.000865	0.486399	0.000000	0.000000	0.000000	0
0.019000	-0.000299	-0.000347	-0.002413	0.307718	-0.000866	0.486397	0.000000	0.000000	0.000000	0
0.020000	-0.000324	0.001285	-0.004206	0.307717	-0.000864	0.486392	0.000000	0.000000	0.000000	0
0.021000	-0.000737	0.001111	-0.001513	0.307717	-0.000863	0.486391	0.000000	0.000000	0.000000	0
0.022000	-0.000245	0.001829	-0.002959	0.307716	-0.000861	0.486388	0.000000	0.000000	0.000000	0
0.023000	-0.001436	-0.004101	0.000270	0.307715	-0.000866	0.486388	0.000000	0.000000	0.000000	0
0.024000	0.000457	0.000208	-0.002109	0.307715	-0.000865	0.486386	0.000000	0.000000	0.000000	0
0.025000	-0.000508	0.002441	-0.001201	0.307715	-0.000863	0.486385	0.000000	0.000000	0.000000	0
0.026000	0.000084	0.000247	-0.001092	0.307715	-0.000863	0.486384	0.000000	0.000000	0.000000	0
0.027000	-0.000890	-0.002439	-0.002356	0.307714	-0.000865	0.486381	0.000000	0.000000	0.000000	0
0.028000	-0.000733	0.000495	-0.000204	0.307713	-0.000865	0.486381	0.000000	0.000000	0.000000	0
