time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308433	-0.001665	0.487458	-3.502240	0.000000	0.000000	0
0.001000	0.000167	0.002765	-0.001261	0.308434	-0.001662	0.487457	-3.505977	0.000000	0.000000	0
0.002000	-0.000095	-0.000490	-0.000435	0.308434	-0.001663	0.487457	-3.510096	0.000000	0.000000	0
0.003000	0.000079	-0.000617	0.000990	0.308434	-0.001664	0.487458	-3.512398	0.000000	0.000000	0
0.004000	-0.000267	-0.000036	0.001230	0.308433	-0.001664	0.487459	-3.509047	0.000000	0.000000	0
0.005000	-0.000778	0.001174	-0.000620	0.308433	-0.001662	0.487458	0.000000	0.000000	0.000000	0
0.006000	-0.000289	0.000283	-0.002528	0.308432	-0.001662	0.487456	0.000000	0.000000	0.000000	0
0.007000	0.000334	-0.002275	0.001078	0.308433	-0.001664	0.487457	0.000000	0.000000	0.000000	0
0.008000	-0.000417	0.001140	0.001204	0.308432	-0.001663	0.487458	0.000000	0.000000	0.000000	0
0.009000	0.000448	0.000260	-0.002552	0.308433	-0.001663	0.487455	0.000000	0.000000	0.000000	0
0.010000	-0.000188	0.000060	0.000203	0.308432	-0.001663	0.487456	0.000000	0.000000	0.000000	0
0.011000	0.000289	-0.000537	-0.000342	0.308433	-0.001663	0.487455	0.000000	0.000000	0.000000	0
0.012000	0.000042	-0.001334	0.001458	0.308433	-0.001665	0.487457	0.000000	0.000000	0.000000	0
0.013000	-0.000309	0.002133	-0.002441	0.308432	-0.001663	0.487454	0.000000	0.000000	0.000000	0
0.014000	0.000566	-0.001637	0.003374	0.308433	-0.001664	0.487458	0.000000	0.000000	0.000000	0
0.015000	0.000133	0.000447	0.000252	0.308433	-0.001664	0.487458	0.000000	0.000000	0.000000	0
0.016000	-0.000913	-0.000823	-0.001004	0.308432	-0.001665	0.487457	0.000000	0.000000	0.000000	0
0.017000	-0.000151	0.000025	-0.001266	0.308432	-0.001665	0.487456	0.000000	0.000000	0.000000	0
0.018000	-0.000167	0.001170	-0.002669	0.308432	-0.001663	0.487453	0.000000	0.000000	0.000000	0
0.019000	0.001270	-0.000635	0.001196	0.308433	-0.001664	0.487454	0.000000	0.000000	0.000000	0
0.020000	0.000526	-0.000607	-0.001425	0.308434	-0.001665	0.487453	0.000000	0.000000	0.000000	0
0.021000	-0.000140	-0.000112	0.002570	0.308434	-0.001665	0.487455	0.000000	0.000000	0.000000	0
0.022000	-0.000201	0.002976	-0.002307	0.308433	-0.001662	0.487453	0.000000	0.000000	0.000000	0
0.023000	0.000946	-0.002445	-0.000584	0.308434	-0.001664	0.487452	0.000000	0.000000	0.000000	0
0.024000	-0.000332	-0.000284	0.001149	0.308434	-0.001665	0.487454	0.000000	0.000000	0.000000	0
0.025000	0.000547	0.000379	-0.001430	0.308435	-0.001664	0.487452	0.000000	0.000000	0.000000	0
0.026000	-0.000741	-0.002040	0.000178	0.308434	-0.001666	0.487452	0.000000	0.000000	0.000000	0
0.027000	0.000546	0.000349	-0.004625	0.308434	-0.001666	0.487448	0.000000	0.000000	0.000000	0
0.028000	-0.000600	0.001471	0.002979	0.308434	-0.001664	0.487451	0.000000	0.000000	0.000000	0
0.029000	0.000630	-0.001482	-0.001946	0.308434	-0.001666	0.487449	0.000000	0.000000	0.000000	0
0.030000	0.000641	0.000801	0.003514	0.308435	-0.001665	0.487452	0.000000	0.000000	0.000000	0
0.031000	0.000689	-0.001706	-0.005546	0.308436	-0.001667	0.487447	0.000000	0.000000	0.000000	0
0.032000	0.000634	0.000208	0.003733	0.308436	-0.001667	0.487450	0.000000	0.000000	0.000000	0
0.033000	-0.001169	0.000541	-0.002723	0.308435	-0.001666	0.487448	0.000000	0.000000	0.000000	0
0.034000	0.000967	-0.000436	0.002481	0.308436	-0.001667	0.487450	0.000000	0.000000	0.000000	0
0.035000	0.000570	0.000639	0.000066	0.308437	-0.001666	0.487450	0.000000	0.000000	0.000000	0
0.036000	-0.000610	0.000078	-0.000575	0.308436	-0.001666	0.487450	0.000000	0.000000	0.000000	0
0.037000	0.000775	0.000449	-0.001043	0.308437	-0.001665	0.487449	0.000000	0.000000	0.000000	0
0.038000	-0.000160	0.000323	-0.002828	0.308437	-0.001665	0.487446	0.000000	0.000000	0.000000	0
0.039000	-0.000023	-0.001717	0.001214	0.308437	-0.001667	0.487447	0.000000	0.000000	0.000000	0
0.040000	0.000375	0.001320	-0.003582	0.308437	-0.001665	0.487443	0.000000	0.000000	0.000000	0
0.041000	0.000940	-0.000163	0.003017	0.308438	-0.001666	0.487446	0.000000	0.000000	0.000000	0
0.042000	-0.000979	-0.001614	-0.001299	0.308437	-0.001667	0.487445	0.000000	0.000000	0.000000	0
0.043000	0.001033	0.000276	-0.002049	0.308438	-0.001667	0.487443	0.000000	0.000000	0.000000	0
0.044000	0.000090	0.000959	0.001515	0.308438	-0.001666	0.487445	0.000000	0.000000	0.000000	0
0.045000	0.000140	-0.000302	-0.000833	0.308438	-0.001666	0.487444	0.000000	0.000000	0.000000	0
0.046000	0.000286	-0.002084	0.000612	0.308439	-0.001668	0.487444	0.000000	0.000000	0.000000	0
0.047000	-0.000126	0.001359	-0.000263	0.308438	-0.001667	0.487444	0.000000	0.000000	0.000000	0
0.048000	0.000616	0.000606	-0.002982	0.308439	-0.001666	0.487441	0.000000	0.000000	0.000000	0
0.049000	0.000103	-0.001707	0.001134	0.308439	-0.001668	0.487442	0.000000	0.000000	0.000000	0
0.050000	0.001591	0.000227	0.002190	0.308441	-0.001668	0.487444	0.000000	0.000000	0.000000	0
0.051000	-0.000530	0.002494	-0.002682	0.308440	-0.001665	0.487442	0.000000	0.000000	0.000000	0
0.052000	0.000231	-0.001669	-0.001831	0.308441	-0.001667	0.487440	0.000000	0.000000	0.000000	0
