time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308341	-0.001323	0.487756	0.000000	0.000000	0.000000	0
0.001000	-0.000511	-0.000495	0.001701	0.308340	-0.001324	0.487757	0.000000	0.000000	0.000000	0
0.002000	0.001128	0.002079	0.000649	0.308341	-0.001321	0.487758	0.000000	0.000000	0.000000	0
0.003000	-0.000589	-0.000792	-0.000235	0.308341	-0.001322	0.487758	0.000000	0.000000	0.000000	0
0.004000	-0.000257	0.001036	0.000108	0.308340	-0.001321	0.487758	0.000000	0.000000	0.000000	0
0.005000	-0.000801	-0.000606	-0.001658	0.308339	-0.001322	0.487756	0.000000	0.000000	0.000000	0
0.006000	-0.000094	-0.000587	-0.000782	0.308339	-0.001322	0.487755	0.000000	0.000000	0.000000	0
0.007000	0.000129	-0.000261	-0.000744	0.308340	-0.001323	0.487755	0.000000	0.000000	0.000000	0
0.008000	0.000547	0.001128	0.000067	0.308340	-0.001322	0.487755	0.000000	0.000000	0.000000	0
0.009000	0.001562	-0.000606	-0.002873	0.308342	-0.001322	0.487752	0.000000	0.000000	0.000000	0
0.010000	-0.000590	-0.000304	0.002871	0.308341	-0.001322	0.487755	0.000000	0.000000	0.000000	0
0.011000	-0.000052	-0.000463	-0.003334	0.308341	-0.001323	0.487751	0.000000	0.000000	0.000000	0
0.012000	0.000246	-0.001939	0.001104	0.308341	-0.001325	0.487752	0.000000	0.000000	0.000000	0
0.013000	-0.000022	0.000519	-0.000465	0.308341	-0.001324	0.487752	0.000000	0.000000	0.000000	0
0.014000	0.000465	-0.000328	0.002256	0.308342	-0.001325	0.487754	0.000000	0.000000	0.000000	0
0.015000	0.000178	0.000541	-0.000488	0.308342	-0.001324	0.487754	0.000000	0.000000	0.000000	0
0.016000	-0.000067	-0.001555	-0.000757	0.308342	-0.001326	0.487753	0.000000	0.000000	0.000000	0
0.017000	-0.000066	-0.000880	-0.002281	0.308342	-0.001327	0.487751	0.000000	0.000000	0.000000	0
0.018000	0.000390	0.002432	0.000612	0.308342	-0.001324	0.487751	0.000000	0.000000	0.000000	0
0.019000	0.000677	-0.001888	-0.000639	0.308343	-0.001326	0.487751	0.000000	0.000000	0.000000	0
0.020000	0.001406	-0.000315	0.000541	0.308344	-0.001326	0.487751	0.000000	0.000000	0.000000	0
0.021000	-0.000383	-0.000771	-0.001151	0.308344	-0.001327	0.487750	0.000000	0.000000	0.000000	0
0.022000	0.000208	0.002984	-0.002679	0.308344	-0.001324	0.487747	0.000000	0.000000	0.000000	0
0.023000	0.000535	-0.002679	0.001652	0.308345	-0.001327	0.487749	0.000000	0.000000	0.000000	0
0.024000	-0.000299	-0.001331	-0.000311	0.308344	-0.001328	0.487749	0.000000	0.000000	0.000000	0
0.025000	0.002272	0.001328	-0.002586	0.308347	-0.001327	0.487746	0.000000	0.000000	0.000000	0
0.026000	-0.000463	0.001908	0.000152	0.308346	-0.001325	0.487746	0.000000	0.000000	0.000000	0
0.027000	-0.000143	-0.000148	-0.002178	0.308346	-0.001325	0.487744	0.000000	0.000000	0.000000	0
0.028000	0.000958	-0.001851	-0.000718	0.308347	-0.001327	0.487743	0.000000	0.000000	0.000000	0
0.029000	0.002000	-0.002521	0.001222	0.308349	-0.001329	0.487745	0.000000	0.000000	0.000000	0
0.030000	-0.001018	-0.000832	0.000898	0.308348	-0.001330	0.487745	0.000000	0.000000	0.000000	0
0.031000	0.001400	0.002491	-0.002033	0.308349	-0.001328	0.487743	0.000000	0.000000	0.000000	0
0.032000	0.001813	-0.000690	0.000379	0.308351	-0.001328	0.487744	0.000000	0.000000	0.000000	0
0.033000	0.000995	0.002608	-0.002159	0.308352	-0.001326	0.487742	0.000000	0.000000	0.000000	0
0.034000	-0.000074	-0.000551	-0.003575	0.308352	-0.001326	0.487738	0.000000	0.000000	0.000000	0
0.035000	0.001311	-0.003300	0.000753	0.308353	-0.001330	0.487739	0.000000	0.000000	0.000000	0
0.036000	0.000651	0.000516	-0.000840	0.308354	-0.001329	0.487738	0.000000	0.000000	0.000000	0
0.037000	0.000450	0.001597	-0.001119	0.308354	-0.001328	0.487737	0.000000	0.000000	0.000000	0
0.038000	0.000708	-0.000796	0.001002	0.308355	-0.001328	0.487738	0.000000	0.000000	0.000000	0
0.039000	0.000732	-0.001325	-0.001823	0.308356	-0.001330	0.487736	0.000000	0.000000	0.000000	0
0.040000	0.000857	0.000197	-0.001986	0.308357	-0.001329	0.487734	0.000000	0.000000	0.000000	0
0.041000	0.000731	0.001281	0.001278	0.308357	-0.001328	0.487735	0.000000	0.000000	0.000000	0
0.042000	0.000333	0.000444	-0.002069	0.308358	-0.001328	0.487733	0.000000	0.000000	0.000000	0
0.043000	0.001140	-0.001747	0.000778	0.308359	-0.001329	0.487734	0.000000	0.000000	0.000000	0
0.044000	0.001274	0.000688	-0.002079	0.308360	-0.001329	0.487732	0.000000	0.000000	0.000000	0
0.045000	0.000045	-0.000064	-0.001422	0.308360	-0.001329	0.487731	0.000000	0.000000	0.000000	0
0.046000	0.001060	-0.001088	-0.002144	0.308361	-0.001330	0.487728	0.000000	0.000000	0.000000	0
0.047000	0.001258	0.002500	0.001250	0.308363	-0.001327	0.487730	0.000000	0.000000	0.000000	0
0.048000	0.000294	-0.001562	-0.001907	0.308363	-0.001329	0.487728	0.000000	0.000000	0.000000	0
0.049000	0.000366	0.000815	-0.003586	0.308363	-0.001328	0.487724	0.000000	0.000000	0.000000	0
0.050000	0.000656	-0.002048	0.001282	0.308364	-0.001330	0.487725	0.000000	0.000000	0.000000	0
0.051000	0.000620	0.000809	-0.003954	0.308364	-0.001329	0.487721	0.000000	0.000000	0.000000	0
0.052000	0.002078	-0.000305	-0.000233	0.308367	-0.001330	0.487721	0.000000	0.000000	0.000000	0
0.053000	0.000164	-0.000963	-0.000937	0.308367	-0.001331	0.487720	0.000000	0.000000	0.000000	0
0.054000	0.000400	0.001574	-0.001821	0.308367	-0.001329	0.487718	0.000000	0.000000	0.000000	0
0.055000	0.000049	0.000358	-0.002246	0.308367	-0.001329	0.487716	0.000000	0.000000	0.000000	0
0.056000	0.000824	-0.000646	-0.002188	0.308368	-0.001329	0.487714	0.000000	0.000000	0.000000	0
0.057000	0.000036	-0.001243	-0.001405	0.308368	-0.001331	0.487713	0.000000	0.000000	0.000000	0
0.058000	0.000632	0.003229	0.000380	0.308369	-0.001327	0.487713	0.000000	0.000000	0.000000	0
0.059000	0.001408	-0.001710	-0.002601	0.308370	-0.001329	0.487710	0.000000	0.000000	0.000000	0
0.060000	-0.000199	-0.001517	-0.001175	0.308370	-0.001331	0.487709	0.000000	0.000000	0.000000	0
0.061000	0.000593	0.001480	-0.001128	0.308370	-0.001329	0.487708	0.000000	0.000000	0.000000	0
0.062000	0.001398	-0.001990	-0.002789	0.308372	-0.001331	0.487705	0.000000	0.000000	0.000000	0
0.063000	0.000810	0.000328	0.001366	0.308373	-0.001331	0.487707	0.000000	0.000000	0.000000	0
0.064000	0.000262	0.001049	-0.005001	0.308373	-0.001330	0.487702	0.000000	0.000000	0.000000	0
0.065000	0.001915	-0.001418	0.000982	0.308375	-0.001331	0.487703	0.000000	0.000000	0.000000	0
0.066000	0.000284	-0.000270	-0.001179	0.308375	-0.001331	0.487702	0.000000	0.000000	0.000000	0
0.067000	0.000570	0.002408	-0.001785	0.308376	-0.001329	0.487700	0.000000	0.000000	0.000000	0
0.068000	0.001624	0.001184	-0.002178	0.308377	-0.001328	0.487698	0.000000	0.000000	0.000000	0
0.069000	0.000471	-0.000483	-0.000952	0.308378	-0.001328	0.487697	0.000000	0.000000	0.000000	0
0.070000	0.000377	-0.002129	-0.000553	0.308378	-0.001330	0.487696	0.000000	0.000000	0.000000	0
0.071000	0.001129	-0.000405	-0.001825	0.308379	-0.001331	0.487694	0.000000	0.000000	0.000000	0
0.072000	0.001604	0.001250	-0.000729	0.308381	-0.001330	0.487693	0.000000	0.000000	0.000000	0
0.073000	-0.000337	-0.000621	-0.001615	0.308381	-0.001330	0.487692	0.000000	0.000000	0.000000	0
0.074000	0.002036	-0.000142	-0.004101	0.308383	-0.001330	0.487688	0.000000	0.000000	0.000000	0
0.075000	0.001979	-0.001105	0.002959	0.308385	-0.001332	0.487691	0.000000	0.000000	0.000000	0
0.076000	0.000486	0.000287	-0.005889	0.308385	-0.001331	0.487685	0.000000	0.000000	0.000000	0
0.077000	0.001442	0.000237	-0.002111	0.308387	-0.001331	0.487683	0.000000	0.000000	0.000000	0
0.078000	-0.000054	0.000470	-0.001762	0.308386	-0.001331	0.487681	0.000000	0.000000	0.000000	0
0.079000	0.001749	-0.000659	0.000811	0.308388	-0.001331	0.487682	0.000000	0.000000	0.000000	0
0.080000	0.001189	0.001982	-0.001400	0.308389	-0.001329	0.487680	0.000000	0.000000	0.000000	0
0.081000	-0.000510	-0.000342	-0.000804	0.308389	-0.001330	0.487680	0.000000	0.000000	0.000000	0
0.082000	0.001754	-0.001508	-0.003278	0.308391	-0.001331	0.487676	0.000000	0.000000	0.000000	0
0.083000	0.001239	0.001350	-0.000346	0.308392	-0.001330	0.487676	0.000000	0.000000	0.000000	0
0.084000	0.000454	-0.001317	-0.002910	0.308392	-0.001331	0.487673	0.000000	0.000000	0.000000	0
0.085000	0.000814	0.000844	0.000845	0.308393	-0.001330	0.487674	0.000000	0.000000	0.000000	0
0.086000	0.001687	-0.000068	-0.003752	0.308395	-0.001330	0.487670	0.000000	0.000000	0.000000	0
0.087000	-0.000519	0.001305	-0.001973	0.308394	-0.001329	0.487668	0.000000	0.000000	0.000000	0
0.088000	0.001517	-0.002286	0.000210	0.308396	-0.001331	0.487668	0.000000	0.000000	0.000000	0
0.089000	0.001076	0.000874	-0.003150	0.308397	-0.001330	0.487665	0.000000	0.000000	0.000000	0
0.090000	0.000372	-0.001175	-0.003295	0.308397	-0.001332	0.487662	0.000000	0.000000	0.000000	0
0.091000	0.000817	0.002788	-0.000297	0.308398	-0.001329	0.487662	0.000000	0.000000	0.000000	0
0.092000	0.001093	-0.001036	-0.002573	0.308399	-0.001330	0.487659	0.000000	0.000000	0.000000	0
0.093000	0.001175	0.000585	-0.000334	0.308400	-0.001329	0.487659	0.000000	0.000000	0.000000	0
0.094000	0.000613	-0.001803	-0.003211	0.308401	-0.001331	0.487656	0.000000	0.000000	0.000000	0
0.095000	0.000806	0.001816	-0.001793	0.308402	-0.001329	0.487654	0.000000	0.000000	0.000000	0
0.096000	0.000887	-0.001539	0.000077	0.308403	-0.001331	0.487654	0.000000	0.000000	0.000000	0
0.097000	0.001812	0.000701	-0.003882	0.308404	-0.001330	0.487650	0.000000	0.000000	0.000000	0
0.098000	0.000207	0.000318	0.000148	0.308405	-0.001330	0.487650	0.000000	0.000000	0.000000	0
0.099000	0.001438	0.000011	-0.003079	0.308406	-0.001330	0.487647	0.000000	0.000000	0.000000	0
0.100000	0.001199	-0.000381	0.000456	0.308407	-0.001330	0.487647	0.000000	0.000000	0.000000	0
0.101000	-0.000447	-0.001364	-0.001584	0.308407	-0.001331	0.487646	0.000000	0.000000	0.000000	0
