time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	590.683251	0.001189	-0.004893	0.308307	-0.000733	0.487410	-3.577233	0.000000	0.000000	1
0.001000	-inf	-nan	-nan	0.308306	-0.000735	0.487411	-3.600227	0.000000	0.000000	1
0.002000	0.000276	-0.000777	-0.002168	0.308307	-0.000736	0.487409	-3.600095	0.000000	0.000000	1
0.003000	0.000283	0.001397	-0.002423	0.308307	-0.000734	0.487406	-3.598525	0.000000	0.000000	1
0.005000	0.000056	0.000742	0.000298	0.308307	-0.000733	0.487406	-3.612991	0.000000	0.000000	1
0.006000	0.000792	0.001118	-0.001089	0.308308	-0.000732	0.487405	-3.627122	0.000000	0.000000	1
0.007000	-0.001042	-0.000277	-0.001774	0.308307	-0.000732	0.487403	-3.646405	0.000000	0.000000	1
0.008000	-0.000578	-0.001728	-0.000350	0.308307	-0.000734	0.487403	-3.665447	0.000000	0.000000	1
0.010000	0.000934	0.001544	-0.001977	0.308307	-0.000733	0.487401	-3.678231	0.000000	0.000000	1
0.011000	0.000232	-0.000596	0.001532	0.308307	-0.000734	0.487402	-3.678714	0.000000	0.000000	1
0.012000	0.000122	0.001042	0.000524	0.308307	-0.000732	0.487403	-3.677149	0.000000	0.000000	1
0.013000	-0.001719	0.000419	-0.004163	0.308305	-0.000732	0.487399	-3.673059	0.000000	0.000000	1
0.014000	0.001829	-0.000486	0.003179	0.308307	-0.000733	0.487402	-3.667330	0.000000	0.000000	1
0.015000	-0.000646	-0.002692	-0.003678	0.308306	-0.000735	0.487398	-3.661801	0.000000	0.000000	1
0.016000	-0.000356	0.002747	0.001973	0.308306	-0.000732	0.487400	-3.657442	0.000000	0.000000	1
0.017000	-0.000017	0.000422	-0.001279	0.308306	-0.000732	0.487399	-3.650256	0.000000	0.000000	1
0.018000	0.001262	-0.002519	-0.000133	0.308307	-0.000735	0.487399	-3.638481	0.000000	0.000000	1
0.019000	-0.000332	0.002004	0.000838	0.308307	-0.000733	0.487400	-3.623550	0.000000	0.000000	1
0.020000	0.000498	-0.001388	-0.001330	0.308307	-0.000734	0.487398	-3.605848	0.000000	0.000000	1
0.021000	-0.000785	-0.001307	0.000755	0.308307	-0.000735	0.487399	-3.586247	0.000000	0.000000	1
0.022000	0.000432	0.001713	-0.001537	0.308307	-0.000734	0.487397	-3.564940	0.000000	0.000000	1
0.023000	0.000974	-0.000400	0.000690	0.308308	-0.000734	0.487398	-3.543126	0.000000	0.000000	1
0.024000	0.000842	-0.000026	-0.000642	0.308309	-0.000734	0.487398	-3.522593	0.000000	0.000000	1
0.025000	0.000019	0.000541	0.000209	0.308309	-0.000733	0.487398	-3.502713	0.000000	0.000000	1
0.026000	0.001057	-0.000588	-0.000551	0.308310	-0.000734	0.487397	0.000000	0.000000	0.000000	1
0.027000	-0.000134	-0.000904	0.000476	0.308310	-0.000735	0.487398	0.000000	0.000000	0.000000	1
0.028000	0.000512	-0.000628	-0.000392	0.308310	-0.000736	0.487397	0.000000	0.000000	0.000000	1
0.029000	0.001052	-0.002709	0.000990	0.308311	-0.000738	0.487398	0.000000	0.000000	0.000000	1
0.030000	-0.000094	0.002742	-0.000104	0.308311	-0.000736	0.487398	0.000000	0.000000	0.000000	1
0.031000	0.000382	0.000914	-0.000010	0.308312	-0.000735	0.487398	0.000000	0.000000	0.000000	1
0.033000	0.000004	0.001823	-0.001766	0.308312	-0.000735	0.487398	0.000000	0.000000	0.000000	1
0.034000	0.000480	0.000154	-0.000960	0.308313	-0.000735	0.487397	0.000000	0.000000	0.000000	1
0.035000	0.001175	0.002242	0.000293	0.308314	-0.000733	0.487397	0.000000	0.000000	0.000000	1
0.036000	0.001297	-0.001817	-0.001566	0.308315	-0.000735	0.487395	0.000000	0.000000	0.000000	1
0.037000	0.000787	-0.000528	0.004755	0.308316	-0.000735	0.487400	0.000000	0.000000	0.000000	1
0.038000	-0.000300	-0.000949	-0.004107	0.308316	-0.000736	0.487396	0.000000	0.000000	0.000000	1
0.040000	-0.000027	-0.000078	0.000850	0.308316	-0.000738	0.487395	0.000000	0.000000	0.000000	1
0.042000	0.000321	-0.001441	-0.003574	0.308318	-0.000738	0.487392	0.000000	0.000000	0.000000	1
0.043000	0.000769	0.002270	0.001975	0.308319	-0.000735	0.487394	0.000000	0.000000	0.000000	1
0.044000	0.001378	-0.000978	-0.000928	0.308320	-0.000736	0.487393	0.000000	0.000000	0.000000	1
0.045000	0.000024	-0.001947	-0.000243	0.308320	-0.000738	0.487393	0.000000	0.000000	0.000000	1
0.046000	0.000007	0.000859	-0.001802	0.308320	-0.000737	0.487391	0.000000	0.000000	0.000000	1
0.047000	0.000404	-0.001688	0.001250	0.308321	-0.000739	0.487392	0.000000	0.000000	0.000000	1
0.048000	0.000543	0.000486	-0.002874	0.308321	-0.000739	0.487390	0.000000	0.000000	0.000000	1
0.049000	0.000375	0.002075	-0.000249	0.308321	-0.000737	0.487389	0.000000	0.000000	0.000000	1
0.050000	-0.000260	-0.000162	-0.002558	0.308321	-0.000737	0.487387	0.000000	0.000000	0.000000	1
0.051000	0.001329	-0.000206	-0.002671	0.308323	-0.000737	0.487384	0.000000	0.000000	0.000000	1
0.052000	0.000425	0.001514	0.001784	0.308323	-0.000735	0.487386	0.000000	0.000000	0.000000	1
0.053000	0.000509	-0.002427	-0.001614	0.308323	-0.000738	0.487384	0.000000	0.000000	0.000000	1
0.054000	-0.000238	0.001777	-0.000753	0.308323	-0.000736	0.487384	0.000000	0.000000	0.000000	1
0.055000	0.000745	0.000980	-0.002978	0.308324	-0.000735	0.487381	0.000000	0.000000	0.000000	1
0.056000	-0.000139	-0.001988	0.001082	0.308324	-0.000737	0.487382	0.000000	0.000000	0.000000	1
0.057000	-0.000030	0.000792	-0.002108	0.308324	-0.000736	0.487380	0.000000	0.000000	0.000000	1
0.058000	0.001158	-0.000760	-0.001110	0.308325	-0.000737	0.487378	0.000000	0.000000	0.000000	1
0.059000	-0.000112	0.001809	0.002474	0.308325	-0.000735	0.487381	0.000000	0.000000	0.000000	1
0.060000	0.001461	0.000794	-0.002530	0.308326	-0.000734	0.487378	0.000000	0.000000	0.000000	1
0.061000	-0.000324	-0.002699	-0.002064	0.308326	-0.000737	0.487376	0.000000	0.000000	0.000000	1
0.062000	-0.000205	0.002459	-0.002042	0.308326	-0.000735	0.487374	0.000000	0.000000	0.000000	1
0.063000	0.000950	-0.000123	-0.002097	0.308327	-0.000735	0.487372	0.000000	0.000000	0.000000	1
0.064000	0.001206	-0.001939	0.002269	0.308328	-0.000737	0.487374	0.000000	0.000000	0.000000	1
0.065000	-0.000448	0.001350	-0.000671	0.308328	-0.000735	0.487374	0.000000	0.000000	0.000000	1
0.066000	0.000349	-0.001247	-0.001418	0.308328	-0.000737	0.487372	0.000000	0.000000	0.000000	1
0.067000	0.000169	-0.001129	-0.001623	0.308328	-0.000738	0.487371	0.000000	0.000000	0.000000	1
0.068000	-0.000065	0.002080	-0.000172	0.308328	-0.000736	0.487371	0.000000	0.000000	0.000000	1
0.069000	0.001224	0.000410	-0.001383	0.308329	-0.000735	0.487369	0.000000	0.000000	0.000000	1
0.070000	-0.000652	0.001004	0.001918	0.308329	-0.000734	0.487371	0.000000	0.000000	0.000000	1
0.071000	0.000124	-0.000495	-0.002226	0.308329	-0.000735	0.487369	0.000000	0.000000	0.000000	1
0.072000	0.001118	0.000319	0.001580	0.308330	-0.000734	0.487370	0.000000	0.000000	0.000000	1
0.073000	-0.000015	-0.000664	-0.004854	0.308330	-0.000735	0.487366	0.000000	0.000000	0.000000	1
0.074000	0.000849	-0.000651	0.001492	0.308331	-0.000736	0.487367	0.000000	0.000000	0.000000	1
0.075000	0.000630	0.001575	0.001383	0.308331	-0.000734	0.487368	0.000000	0.000000	0.000000	1
0.076000	0.000071	0.000272	0.001416	0.308331	-0.000734	0.487370	0.000000	0.000000	0.000000	1
0.077000	0.000080	-0.002477	-0.003796	0.308331	-0.000736	0.487366	0.000000	0.000000	0.000000	1
0.078000	0.001279	0.001427	0.001094	0.308333	-0.000735	0.487367	0.000000	0.000000	0.000000	1
0.079000	0.000465	-0.000019	-0.000158	0.308333	-0.000735	0.487367	0.000000	0.000000	0.000000	1
0.080000	0.000067	0.000352	-0.002418	0.308333	-0.000735	0.487365	0.000000	0.000000	0.000000	1
0.081000	0.000612	-0.000998	0.000672	0.308334	-0.000736	0.487365	0.000000	0.000000	0.000000	1
0.082000	-0.000482	-0.000098	0.000963	0.308333	-0.000736	0.487366	0.000000	0.000000	0.000000	1
0.083000	-0.000263	-0.000014	-0.000989	0.308333	-0.000736	0.487365	0.000000	0.000000	0.000000	1
0.085000	-0.000917	0.000974	0.001451	0.308333	-0.000735	0.487365	0.000000	0.000000	0.000000	1
0.086000	0.002260	-0.001454	0.001424	0.308335	-0.000737	0.487367	0.000000	0.000000	0.000000	1
0.087000	-0.000193	0.002396	-0.000295	0.308335	-0.000734	0.487367	0.000000	0.000000	0.000000	1
0.088000	-0.001463	-0.000360	-0.002538	0.308334	-0.000735	0.487364	0.000000	0.000000	0.000000	1
0.089000	-0.000243	-0.000667	0.001492	0.308333	-0.000735	0.487366	0.000000	0.000000	0.000000	1
0.090000	0.000695	0.000312	0.002544	0.308334	-0.000735	0.487368	0.000000	0.000000	0.000000	1
0.091000	-0.000270	0.000268	-0.000988	0.308334	-0.000735	0.487367	0.000000	0.000000	0.000000	1
0.092000	0.000264	-0.000252	0.000983	0.308334	-0.000735	0.487368	0.000000	0.000000	0.000000	1
0.093000	-0.000023	-0.000024	-0.000082	0.308334	-0.000735	0.487368	0.000000	0.000000	0.000000	1
0.095000	0.000776	-0.000902	0.000523	0.308334	-0.000735	0.487366	0.000000	0.000000	0.000000	1
0.096000	0.000168	-0.000557	-0.001518	0.308334	-0.000735	0.487365	0.000000	0.000000	0.000000	1
0.097000	-0.000059	-0.000282	0.001847	0.308334	-0.000736	0.487367	0.000000	0.000000	0.000000	1
0.098000	0.000064	0.000379	-0.003511	0.308334	-0.000735	0.487363	0.000000	0.000000	0.000000	1
0.099000	0.000036	0.000194	0.002700	0.308334	-0.000735	0.487366	0.000000	0.000000	0.000000	1
0.100000	-0.000329	-0.001728	-0.001434	0.308334	-0.000737	0.487364	0.000000	0.000000	0.000000	1
0.101000	0.000108	0.002158	0.001564	0.308334	-0.000734	0.487366	0.000000	0.000000	0.000000	1
0.102000	0.000589	0.000013	-0.001020	0.308335	-0.000734	0.487365	0.000000	0.000000	0.000000	1
0.103000	-0.000730	-0.002226	-0.000173	0.308334	-0.000737	0.487365	0.000000	0.000000	0.000000	1
0.104000	-0.000435	0.002988	-0.000354	0.308334	-0.000734	0.487364	0.000000	0.000000	0.000000	1
0.105000	0.000807	-0.000373	0.000995	0.308334	-0.000734	0.487365	0.000000	0.000000	0.000000	1
0.106000	0.000722	-0.001935	0.001729	0.308335	-0.000736	0.487367	0.000000	0.000000	0.000000	1
0.107000	-0.000400	0.002430	-0.003591	0.308335	-0.000734	0.487363	0.000000	0.000000	0.000000	1
0.108000	-0.000604	-0.001336	0.001671	0.308334	-0.000735	0.487365	0.000000	0.000000	0.000000	1
0.109000	0.000436	-0.001607	-0.001118	0.308335	-0.000737	0.487364	0.000000	0.000000	0.000000	1
0.110000	0.000423	0.000010	-0.000861	0.308335	-0.000737	0.487363	0.000000	0.000000	0.000000	1
0.111000	0.001206	0.000090	0.000775	0.308336	-0.000736	0.487364	0.000000	0.000000	0.000000	1
0.112000	0.000102	0.001261	0.001333	0.308336	-0.000735	0.487365	0.000000	0.000000	0.000000	1
0.113000	0.000177	0.000119	-0.002912	0.308337	-0.000735	0.487362	0.000000	0.000000	0.000000	1
0.114000	-0.000456	0.000099	-0.002241	0.308336	-0.000735	0.487360	0.000000	0.000000	0.000000	1
0.115000	-0.000530	0.000614	0.002035	0.308336	-0.000734	0.487362	0.000000	0.000000	0.000000	1
0.116000	0.000670	-0.001214	-0.000315	0.308336	-0.000736	0.487362	0.000000	0.000000	0.000000	1
0.117000	0.000855	-0.001826	-0.000161	0.308337	-0.000737	0.487362	0.000000	0.000000	0.000000	1
0.118000	-0.000446	0.002425	-0.002623	0.308337	-0.000735	0.487359	0.000000	0.000000	0.000000	1
0.119000	0.001631	-0.001074	0.003229	0.308338	-0.000736	0.487362	0.000000	0.000000	0.000000	1
0.120000	0.000160	0.001467	-0.000934	0.308338	-0.000735	0.487361	0.000000	0.000000	0.000000	1
0.121000	-0.001412	-0.001549	-0.000802	0.308337	-0.000736	0.487360	0.000000	0.000000	0.000000	1
0.122000	0.000137	0.000350	-0.001073	0.308337	-0.000736	0.487359	0.000000	0.000000	0.000000	1
0.123000	0.000922	-0.000766	0.000328	0.308338	-0.000737	0.487360	0.000000	0.000000	0.000000	1
0.124000	-0.000051	0.000478	-0.000148	0.308338	-0.000736	0.487360	0.000000	0.000000	0.000000	1
0.126000	0.000245	-0.000363	-0.000941	0.308339	-0.000736	0.487358	0.000000	0.000000	0.000000	1
0.127000	-0.000278	0.001677	0.000382	0.308339	-0.000734	0.487358	0.000000	0.000000	0.000000	1
0.128000	0.000614	-0.000573	-0.000635	0.308339	-0.000735	0.487358	0.000000	0.000000	0.000000	1
0.129000	0.000090	-0.001563	-0.000584	0.308339	-0.000736	0.487357	0.000000	0.000000	0.000000	1
0.131000	-0.000101	0.001983	-0.000538	0.308340	-0.000734	0.487355	0.000000	0.000000	0.000000	1
0.132000	0.001256	-0.001236	0.000261	0.308341	-0.000735	0.487356	0.000000	0.000000	0.000000	1
0.133000	-0.000025	0.000237	-0.000883	0.308341	-0.000735	0.487355	0.000000	0.000000	0.000000	1
0.134000	0.001095	0.000282	-0.000381	0.308342	-0.000734	0.487354	0.000000	0.000000	0.000000	1
0.136000	0.000639	0.001499	0.000260	0.308342	-0.000732	0.487352	0.000000	0.000000	0.000000	1
0.137000	-0.000041	-0.000666	-0.001004	0.308342	-0.000733	0.487351	0.000000	0.000000	0.000000	1
