time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.307894	-0.001657	0.485780	0.000000	0.000000	0.000000	0
0.001000	0.000781	0.000310	-0.000838	0.307895	-0.001657	0.485779	0.000000	0.000000	0.000000	0
0.002000	-0.000266	-0.002246	0.001168	0.307895	-0.001659	0.485780	0.000000	0.000000	0.000000	0
0.003000	-0.000291	0.002352	-0.000965	0.307894	-0.001657	0.485779	0.000000	0.000000	0.000000	0
0.004000	0.000623	-0.000455	0.002442	0.307895	-0.001657	0.485781	0.000000	0.000000	0.000000	0
0.005000	-0.000919	0.000284	-0.002876	0.307894	-0.001657	0.485778	0.000000	0.000000	0.000000	0
0.006000	-0.001087	-0.000553	-0.001159	0.307893	-0.001657	0.485777	0.000000	0.000000	0.000000	0
0.007000	-0.000305	-0.000612	-0.004381	0.307893	-0.001658	0.485773	0.000000	0.000000	0.000000	0
0.008000	0.000038	0.000025	-0.003237	0.307893	-0.001658	0.485770	0.000000	0.000000	0.000000	0
0.009000	0.000282	-0.000757	-0.001890	0.307893	-0.001659	0.485768	0.000000	0.000000	0.000000	0
0.010000	0.000714	-0.002347	0.000153	0.307894	-0.001661	0.485768	0.000000	0.000000	0.000000	0
0.011000	-0.001284	0.001994	-0.005024	0.307892	-0.001659	0.485763	0.000000	0.000000	0.000000	0
0.012000	0.000059	-0.000768	-0.002230	0.307893	-0.001660	0.485761	0.000000	0.000000	0.000000	0
0.013000	-0.000241	-0.001095	-0.003704	0.307892	-0.001661	0.485757	0.000000	0.000000	0.000000	0
0.014000	0.000618	-0.002074	0.000036	0.307893	-0.001663	0.485757	0.000000	0.000000	0.000000	0
0.015000	-0.000968	0.000060	-0.004907	0.307892	-0.001663	0.485752	0.000000	0.000000	0.000000	0
0.016000	-0.000224	-0.000580	-0.001957	0.307892	-0.001663	0.485750	0.000000	0.000000	0.000000	0
0.017000	-0.000810	0.000169	-0.002160	0.307891	-0.001663	0.485748	0.000000	0.000000	0.000000	0
0.018000	-0.000895	-0.002178	-0.003107	0.307890	-0.001665	0.485745	0.000000	0.000000	0.000000	0
0.019000	-0.000930	0.000995	-0.003854	0.307889	-0.001664	0.485741	0.000000	0.000000	0.000000	0
0.020000	0.000211	0.000791	-0.001576	0.307889	-0.001664	0.485739	0.000000	0.000000	0.000000	0
0.021000	-0.000635	-0.002074	-0.005679	0.307889	-0.001666	0.485734	0.000000	0.000000	0.000000	0
0.022000	-0.000477	-0.000244	-0.000586	0.307888	-0.001666	0.485733	0.000000	0.000000	0.000000	0
0.023000	-0.001026	0.001323	-0.005710	0.307887	-0.001665	0.485727	0.000000	0.000000	0.000000	0
0.024000	-0.000179	-0.000130	-0.002648	0.307887	-0.001665	0.485725	0.000000	0.000000	0.000000	0
0.025000	-0.000138	-0.000250	-0.005084	0.307887	-0.001665	0.485720	0.000000	0.000000	0.000000	0
0.026000	-0.001901	-0.001449	-0.001661	0.307885	-0.001667	0.485718	0.000000	0.000000	0.000000	0
0.027000	0.000304	0.000605	-0.005128	0.307885	-0.001666	0.485713	0.000000	0.000000	0.000000	0
0.028000	0.000009	0.000711	-0.002833	0.307885	-0.001665	0.485710	0.000000	0.000000	0.000000	0
0.029000	-0.000368	-0.001054	-0.005138	0.307885	-0.001666	0.485705	0.000000	0.000000	0.000000	0
0.030000	0.000407	-0.000608	-0.000858	0.307885	-0.001667	0.485704	0.000000	0.000000	0.000000	0
0.031000	0.000226	0.000070	-0.005848	0.307886	-0.001667	0.485698	0.000000	0.000000	0.000000	0
0.032000	0.000268	-0.001527	-0.002234	0.307886	-0.001668	0.485696	0.000000	0.000000	0.000000	0
0.033000	0.000254	-0.000936	-0.001620	0.307886	-0.001669	0.485694	0.000000	0.000000	0.000000	0
0.034000	-0.000868	0.002137	-0.005057	0.307885	-0.001667	0.485689	0.000000	0.000000	0.000000	0
0.035000	0.000031	0.001221	-0.002940	0.307885	-0.001666	0.485686	0.000000	0.000000	0.000000	0
0.036000	-0.001039	-0.002352	-0.003020	0.307884	-0.001668	0.485683	0.000000	0.000000	0.000000	0
0.037000	0.000177	-0.000576	-0.003909	0.307884	-0.001669	0.485680	0.000000	0.000000	0.000000	0
0.038000	-0.000099	-0.004078	-0.003788	0.307884	-0.001673	0.485676	0.000000	0.000000	0.000000	0
0.039000	0.000491	0.004619	-0.002113	0.307885	-0.001668	0.485674	0.000000	0.000000	0.000000	0
0.040000	-0.001785	-0.001455	-0.004506	0.307883	-0.001670	0.485669	0.000000	0.000000	0.000000	0
0.041000	0.000135	-0.001890	-0.002970	0.307883	-0.001672	0.485666	0.000000	0.000000	0.000000	0
0.042000	0.000748	-0.000664	-0.003817	0.307884	-0.001672	0.485662	0.000000	0.000000	0.000000	0
0.043000	0.000720	0.000091	-0.003318	0.307885	-0.001672	0.485659	0.000000	0.000000	0.000000	0
0.044000	-0.001822	0.002304	-0.004032	0.307883	-0.001670	0.485655	0.000000	0.000000	0.000000	0
0.045000	-0.000585	-0.002116	-0.005509	0.307882	-0.001672	0.485649	0.000000	0.000000	0.000000	0
0.046000	0.000407	0.001055	-0.003772	0.307883	-0.001671	0.485646	0.000000	0.000000	0.000000	0
0.047000	-0.000401	-0.001600	-0.001385	0.307882	-0.001673	0.485644	0.000000	0.000000	0.000000	0
0.048000	-0.001273	-0.002006	-0.004076	0.307881	-0.001675	0.485640	0.000000	0.000000	0.000000	0
0.049000	0.000172	-0.000392	-0.004684	0.307881	-0.001675	0.485636	0.000000	0.000000	0.000000	0
0.050000	-0.001033	0.001152	-0.004641	0.307880	-0.001674	0.485631	0.000000	0.000000	0.000000	0
0.051000	0.000590	-0.001371	-0.001085	0.307881	-0.001675	0.485630	0.000000	0.000000	0.000000	0
0.052000	-0.001108	-0.000032	-0.003691	0.307879	-0.001675	0.485626	0.000000	0.000000	0.000000	0
0.053000	-0.001994	-0.000083	-0.005011	0.307877	-0.001675	0.485621	0.000000	0.000000	0.000000	0
0.054000	-0.000291	-0.000197	-0.004500	0.307877	-0.001675	0.485617	0.000000	0.000000	0.000000	0
0.055000	-0.000712	-0.000010	-0.004874	0.307876	-0.001675	0.485612	0.000000	0.000000	0.000000	0
0.056000	0.000246	-0.001123	-0.003772	0.307877	-0.001677	0.485608	0.000000	0.000000	0.000000	0
0.057000	-0.001257	0.001303	-0.004300	0.307875	-0.001675	0.485604	0.000000	0.000000	0.000000	0
0.058000	-0.000599	-0.001751	-0.000007	0.307875	-0.001677	0.485604	0.000000	0.000000	0.000000	0
0.059000	-0.001149	-0.001878	-0.006862	0.307874	-0.001679	0.485597	0.000000	0.000000	0.000000	0
0.060000	-0.000402	0.001923	-0.001714	0.307873	-0.001677	0.485595	0.000000	0.000000	0.000000	0
0.061000	-0.000061	-0.003262	-0.003092	0.307873	-0.001680	0.485592	0.000000	0.000000	0.000000	0
0.062000	-0.001019	0.000292	-0.005824	0.307872	-0.001680	0.485586	0.000000	0.000000	0.000000	0
0.063000	-0.001260	0.001619	-0.004888	0.307871	-0.001678	0.485581	0.000000	0.000000	0.000000	0
0.064000	-0.001103	-0.001204	-0.003270	0.307870	-0.001680	0.485578	0.000000	0.000000	0.000000	0
0.065000	0.001573	-0.000721	-0.001178	0.307871	-0.001680	0.485577	0.000000	0.000000	0.000000	0
0.066000	-0.002407	-0.001005	-0.003856	0.307869	-0.001681	0.485573	0.000000	0.000000	0.000000	0
0.067000	-0.000653	-0.000305	-0.004059	0.307868	-0.001682	0.485569	0.000000	0.000000	0.000000	0
0.068000	-0.000727	0.002408	-0.005474	0.307868	-0.001679	0.485563	0.000000	0.000000	0.000000	0
0.069000	-0.000747	-0.002757	-0.000618	0.307867	-0.001682	0.485563	0.000000	0.000000	0.000000	0
0.070000	-0.000401	-0.000203	-0.005244	0.307867	-0.001682	0.485558	0.000000	0.000000	0.000000	0
0.071000	-0.001500	-0.000037	-0.006199	0.307865	-0.001682	0.485551	0.000000	0.000000	0.000000	0
0.072000	0.000210	-0.000548	-0.004503	0.307865	-0.001683	0.485547	0.000000	0.000000	0.000000	0
0.073000	-0.001179	-0.000237	-0.002141	0.307864	-0.001683	0.485545	0.000000	0.000000	0.000000	0
0.074000	-0.000892	-0.001159	-0.003619	0.307863	-0.001684	0.485541	0.000000	0.000000	0.000000	0
0.075000	-0.001378	-0.000216	-0.006182	0.307862	-0.001684	0.485535	0.000000	0.000000	0.000000	0
0.076000	-0.000125	0.000243	-0.003648	0.307862	-0.001684	0.485531	0.000000	0.000000	0.000000	0
0.077000	-0.001906	-0.001168	-0.004981	0.307860	-0.001685	0.485526	0.000000	0.000000	0.000000	0
0.078000	-0.000333	-0.000175	-0.004986	0.307859	-0.001685	0.485521	0.000000	0.000000	0.000000	0
