time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308396	-0.001524	0.487362	0.000000	0.000000	0.000000	0
0.001000	-0.000258	-0.001719	-0.001791	0.308395	-0.001526	0.487361	0.000000	0.000000	0.000000	0
0.002000	0.000681	0.000370	0.002330	0.308396	-0.001525	0.487363	0.000000	0.000000	0.000000	0
0.003000	-0.000269	0.000514	0.002253	0.308396	-0.001525	0.487365	0.000000	0.000000	0.000000	0
0.004000	0.001091	0.000660	-0.000322	0.308397	-0.001524	0.487365	0.000000	0.000000	0.000000	0
0.005000	-0.001776	-0.000071	-0.002774	0.308395	-0.001524	0.487362	0.000000	0.000000	0.000000	0
0.006000	-0.000486	-0.000940	0.000653	0.308395	-0.001525	0.487363	0.000000	0.000000	0.000000	0
0.007000	0.000031	-0.000360	-0.001253	0.308395	-0.001525	0.487362	0.000000	0.000000	0.000000	0
0.008000	0.000068	0.002263	-0.002636	0.308395	-0.001523	0.487359	0.000000	0.000000	0.000000	0
0.009000	0.000941	-0.003176	-0.000168	0.308396	-0.001526	0.487359	0.000000	0.000000	0.000000	0
0.010000	-0.000523	0.003079	0.002011	0.308395	-0.001523	0.487361	0.000000	0.000000	0.000000	0
0.011000	-0.000447	-0.000793	-0.002394	0.308395	-0.001524	0.487358	0.000000	0.000000	0.000000	0
0.012000	0.000461	0.000199	-0.000787	0.308395	-0.001524	0.487358	0.000000	0.000000	0.000000	0
0.013000	-0.000076	-0.002343	0.001260	0.308395	-0.001526	0.487359	0.000000	0.000000	0.000000	0
0.014000	-0.000617	0.000144	0.000145	0.308394	-0.001526	0.487359	0.000000	0.000000	0.000000	0
0.015000	0.001366	0.000495	-0.000783	0.308396	-0.001526	0.487358	0.000000	0.000000	0.000000	0
0.016000	-0.001074	0.002583	-0.002219	0.308395	-0.001523	0.487356	0.000000	0.000000	0.000000	0
0.017000	0.000426	-0.003699	0.002049	0.308395	-0.001527	0.487358	0.000000	0.000000	0.000000	0
0.018000	0.000030	-0.000417	-0.001289	0.308395	-0.001527	0.487357	0.000000	0.000000	0.000000	0
0.019000	0.001060	0.003414	0.000242	0.308396	-0.001524	0.487357	0.000000	0.000000	0.000000	0
0.020000	-0.000465	-0.002110	-0.001808	0.308396	-0.001526	0.487355	0.000000	0.000000	0.000000	0
0.021000	-0.000102	-0.001397	-0.001185	0.308396	-0.001527	0.487354	0.000000	0.000000	0.000000	0
0.022000	0.000151	0.001980	0.000707	0.308396	-0.001525	0.487355	0.000000	0.000000	0.000000	0
0.023000	0.000966	-0.000461	0.000380	0.308397	-0.001526	0.487355	0.000000	0.000000	0.000000	0
0.024000	0.000333	-0.000974	-0.000163	0.308397	-0.001527	0.487355	0.000000	0.000000	0.000000	0
0.025000	0.000319	0.002939	-0.001207	0.308397	-0.001524	0.487354	0.000000	0.000000	0.000000	0
0.026000	-0.000320	-0.001884	-0.001440	0.308397	-0.001526	0.487352	0.000000	0.000000	0.000000	0
0.027000	0.000383	-0.000966	0.000834	0.308397	-0.001527	0.487353	0.000000	0.000000	0.000000	0
0.028000	0.000834	-0.000574	-0.001747	0.308398	-0.001527	0.487351	0.000000	0.000000	0.000000	0
0.029000	-0.000473	0.000620	0.001340	0.308398	-0.001527	0.487353	0.000000	0.000000	0.000000	0
0.030000	0.001236	-0.001182	-0.000200	0.308399	-0.001528	0.487352	0.000000	0.000000	0.000000	0
0.031000	-0.000081	-0.001040	-0.000061	0.308399	-0.001529	0.487352	0.000000	0.000000	0.000000	0
0.032000	0.000524	0.001953	-0.002935	0.308400	-0.001527	0.487349	0.000000	0.000000	0.000000	0
0.033000	0.001107	-0.001922	0.002396	0.308401	-0.001529	0.487352	0.000000	0.000000	0.000000	0
0.034000	-0.000288	0.001772	-0.001811	0.308400	-0.001527	0.487350	0.000000	0.000000	0.000000	0
0.035000	-0.000598	0.000135	-0.000493	0.308400	-0.001527	0.487350	0.000000	0.000000	0.000000	0
0.036000	0.001536	-0.000607	0.001614	0.308401	-0.001527	0.487351	0.000000	0.000000	0.000000	0
0.037000	0.001519	-0.000946	-0.000706	0.308403	-0.001528	0.487350	0.000000	0.000000	0.000000	0
0.038000	-0.000741	0.003555	-0.001932	0.308402	-0.001525	0.487349	0.000000	0.000000	0.000000	0
