time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.307913	-0.000800	0.487276	0.000000	0.000000	0.000000	0
0.001000	-0.000237	0.000758	-0.001925	0.307913	-0.000800	0.487274	0.000000	0.000000	0.000000	0
0.002000	0.000723	0.000854	0.000251	0.307914	-0.000799	0.487274	0.000000	0.000000	0.000000	0
0.003000	-0.004607	-0.003683	-0.005344	0.307910	-0.000802	0.487270	0.000000	0.000000	0.000000	0
0.004000	inf	-nan	-nan	0.307911	-0.000801	0.487268	0.000000	0.000000	0.000000	0
0.005000	-0.000284	-0.001240	-0.003531	0.307911	-0.000802	0.487265	0.000000	0.000000	0.000000	0
0.006000	0.000297	0.000697	0.001194	0.307911	-0.000802	0.487266	0.000000	0.000000	0.000000	0
0.007000	0.000533	-0.000755	-0.002386	0.307912	-0.000802	0.487263	0.000000	0.000000	0.000000	0
0.008000	-0.001487	0.001739	0.000147	0.307910	-0.000801	0.487264	0.000000	0.000000	0.000000	0
0.009000	-0.000509	-0.000466	-0.001423	0.307910	-0.000801	0.487262	0.000000	0.000000	0.000000	0
0.010000	-0.000968	-0.002635	-0.002974	0.307909	-0.000804	0.487259	0.000000	0.000000	0.000000	0
0.011000	-0.000727	0.001383	-0.001863	0.307908	-0.000802	0.487257	0.000000	0.000000	0.000000	0
0.012000	0.000156	-0.003371	-0.001270	0.307908	-0.000806	0.487256	0.000000	0.000000	0.000000	0
0.013000	-0.000320	-0.000474	-0.003447	0.307908	-0.000806	0.487253	0.000000	0.000000	0.000000	0
0.014000	0.000438	-0.000616	-0.003236	0.307908	-0.000807	0.487249	0.000000	0.000000	0.000000	0
0.015000	0.000002	0.000899	-0.000155	0.307908	-0.000806	0.487249	0.000000	0.000000	0.000000	0
0.016000	-0.001075	-0.000976	-0.002046	0.307907	-0.000807	0.487247	0.000000	0.000000	0.000000	0
0.017000	0.000614	-0.000073	-0.001918	0.307908	-0.000807	0.487245	0.000000	0.000000	0.000000	0
0.018000	-0.002199	-0.000914	-0.002982	0.307906	-0.000808	0.487242	0.000000	0.000000	0.000000	0
0.019000	0.000305	0.002211	-0.001373	0.307906	-0.000806	0.487241	0.000000	0.000000	0.000000	0
0.020000	0.000433	-0.003148	-0.000306	0.307907	-0.000809	0.487241	0.000000	0.000000	0.000000	0
0.021000	-0.001072	0.000368	-0.001468	0.307905	-0.000809	0.487239	0.000000	0.000000	0.000000	0
0.022000	-0.000570	-0.001368	-0.002637	0.307905	-0.000810	0.487237	0.000000	0.000000	0.000000	0
0.023000	-0.000143	-0.000800	-0.000086	0.307905	-0.000811	0.487236	0.000000	0.000000	0.000000	0
0.024000	0.000121	-0.000529	-0.002299	0.307905	-0.000811	0.487234	0.000000	0.000000	0.000000	0
0.025000	0.000542	0.001442	-0.000717	0.307905	-0.000810	0.487233	0.000000	0.000000	0.000000	0
0.026000	-0.000616	-0.000787	-0.002705	0.307905	-0.000811	0.487231	0.000000	0.000000	0.000000	0
0.027000	0.001207	0.000727	-0.000356	0.307906	-0.000810	0.487230	0.000000	0.000000	0.000000	0
0.028000	-0.000115	-0.000685	-0.001197	0.307906	-0.000811	0.487229	0.000000	0.000000	0.000000	0
0.029000	-0.000277	-0.000008	-0.001018	0.307906	-0.000811	0.487228	0.000000	0.000000	0.000000	0
0.030000	0.000670	-0.000123	0.000453	0.307906	-0.000811	0.487229	0.000000	0.000000	0.000000	0
0.031000	-0.001854	-0.000583	-0.000441	0.307904	-0.000811	0.487228	0.000000	0.000000	0.000000	0
0.032000	0.001381	-0.000060	-0.002596	0.307906	-0.000811	0.487226	0.000000	0.000000	0.000000	0
0.033000	-0.000235	-0.001388	-0.000327	0.307906	-0.000813	0.487225	0.000000	0.000000	0.000000	0
0.034000	0.000881	-0.001295	0.001284	0.307906	-0.000814	0.487227	0.000000	0.000000	0.000000	0
0.035000	-0.000314	0.000528	-0.002618	0.307906	-0.000813	0.487224	0.000000	0.000000	0.000000	0
0.036000	0.000437	-0.000512	-0.001089	0.307907	-0.000814	0.487223	0.000000	0.000000	0.000000	0
0.037000	0.002097	-0.000043	0.000841	0.307909	-0.000814	0.487224	0.000000	0.000000	0.000000	0
0.038000	-0.000711	-0.001022	0.000061	0.307908	-0.000815	0.487224	0.000000	0.000000	0.000000	0
0.039000	0.000754	0.000689	-0.000401	0.307909	-0.000814	0.487223	0.000000	0.000000	0.000000	0
0.040000	0.001377	-0.001240	0.002502	0.307910	-0.000816	0.487226	0.000000	0.000000	0.000000	0
0.041000	-0.000217	-0.000728	-0.000218	0.307910	-0.000816	0.487226	0.000000	0.000000	0.000000	0
0.042000	0.001555	0.000370	0.001207	0.307911	-0.000816	0.487227	0.000000	0.000000	0.000000	0
0.043000	-0.000710	-0.001653	-0.002164	0.307911	-0.000818	0.487225	0.000000	0.000000	0.000000	0
0.044000	0.000676	0.000745	-0.002113	0.307911	-0.000817	0.487223	0.000000	0.000000	0.000000	0
0.045000	0.001742	-0.003318	0.003784	0.307913	-0.000820	0.487226	0.000000	0.000000	0.000000	0
0.046000	-0.000251	0.002352	-0.000439	0.307913	-0.000818	0.487226	0.000000	0.000000	0.000000	0
0.047000	-0.000956	-0.001571	0.001024	0.307912	-0.000819	0.487227	0.000000	0.000000	0.000000	0
0.048000	0.002092	-0.000950	0.000715	0.307914	-0.000820	0.487228	0.000000	0.000000	0.000000	0
0.049000	0.000063	0.001554	-0.002344	0.307914	-0.000819	0.487225	0.000000	0.000000	0.000000	0
0.050000	0.000380	-0.003446	0.003461	0.307914	-0.000822	0.487229	0.000000	0.000000	0.000000	0
0.051000	0.000334	-0.001897	-0.002528	0.307915	-0.000824	0.487226	0.000000	0.000000	0.000000	0
0.052000	0.000752	0.000520	0.000800	0.307916	-0.000824	0.487227	0.000000	0.000000	0.000000	0
0.053000	0.000144	-0.002209	0.001600	0.307916	-0.000826	0.487229	0.000000	0.000000	0.000000	0
0.054000	0.000176	0.002955	-0.000211	0.307916	-0.000823	0.487228	0.000000	0.000000	0.000000	0
0.055000	0.000471	-0.002240	-0.000157	0.307916	-0.000825	0.487228	0.000000	0.000000	0.000000	0
0.056000	-0.000449	-0.000933	0.000454	0.307916	-0.000826	0.487229	0.000000	0.000000	0.000000	0
0.057000	0.000291	-0.000500	-0.002467	0.307916	-0.000827	0.487226	0.000000	0.000000	0.000000	0
0.058000	-0.000353	-0.002950	-0.000422	0.307916	-0.000830	0.487226	0.000000	0.000000	0.000000	0
0.059000	0.000344	-0.002020	-0.000699	0.307916	-0.000832	0.487225	0.000000	0.000000	0.000000	0
0.060000	-0.000520	0.000617	0.002555	0.307916	-0.000831	0.487228	0.000000	0.000000	0.000000	0
0.061000	0.000459	-0.001931	-0.002044	0.307916	-0.000833	0.487226	0.000000	0.000000	0.000000	0
0.062000	-0.000152	-0.000847	-0.000912	0.307916	-0.000834	0.487225	0.000000	0.000000	0.000000	0
0.063000	0.000166	0.001412	0.001508	0.307916	-0.000832	0.487226	0.000000	0.000000	0.000000	0
0.064000	-0.000044	-0.002935	-0.000492	0.307916	-0.000835	0.487226	0.000000	0.000000	0.000000	0
0.065000	-0.001003	0.000471	0.001053	0.307915	-0.000835	0.487227	0.000000	0.000000	0.000000	0
0.066000	-0.000379	-0.004131	-0.000233	0.307915	-0.000839	0.487227	0.000000	0.000000	0.000000	0
0.067000	0.000486	0.000422	-0.001806	0.307915	-0.000838	0.487225	0.000000	0.000000	0.000000	0
0.068000	0.000006	-0.001652	0.000531	0.307915	-0.000840	0.487225	0.000000	0.000000	0.000000	0
0.069000	0.001047	-0.001439	0.001134	0.307916	-0.000842	0.487226	0.000000	0.000000	0.000000	0
0.070000	-0.002012	-0.001305	-0.003083	0.307914	-0.000843	0.487223	0.000000	0.000000	0.000000	0
0.071000	-0.000143	-0.000269	-0.000179	0.307914	-0.000843	0.487223	0.000000	0.000000	0.000000	0
0.072000	0.001096	0.000033	-0.001179	0.307915	-0.000843	0.487222	0.000000	0.000000	0.000000	0
0.073000	-0.000945	-0.001075	0.000966	0.307914	-0.000844	0.487223	0.000000	0.000000	0.000000	0
0.074000	-0.000157	-0.000349	-0.001670	0.307914	-0.000845	0.487221	0.000000	0.000000	0.000000	0
0.075000	-0.000184	0.000294	0.001468	0.307914	-0.000844	0.487223	0.000000	0.000000	0.000000	0
0.076000	-0.000108	-0.000880	-0.000822	0.307914	-0.000845	0.487222	0.000000	0.000000	0.000000	0
0.077000	-0.000115	-0.000121	-0.001271	0.307914	-0.000845	0.487221	0.000000	0.000000	0.000000	0
0.078000	0.001234	-0.000482	-0.000312	0.307915	-0.000846	0.487220	0.000000	0.000000	0.000000	0
0.079000	-0.000365	-0.000351	-0.000219	0.307915	-0.000846	0.487220	0.000000	0.000000	0.000000	0
0.080000	-0.000171	-0.000182	0.001421	0.307914	-0.000846	0.487221	0.000000	0.000000	0.000000	0
0.081000	0.000435	-0.000796	0.000287	0.307915	-0.000847	0.487222	0.000000	0.000000	0.000000	0
0.082000	0.000422	0.001614	-0.000577	0.307915	-0.000845	0.487221	0.000000	0.000000	0.000000	0
0.083000	-0.000201	-0.001942	0.000931	0.307915	-0.000847	0.487222	0.000000	0.000000	0.000000	0
0.084000	-0.000259	0.001113	-0.000364	0.307915	-0.000846	0.487222	0.000000	0.000000	0.000000	0
0.085000	0.000370	-0.000986	-0.001142	0.307915	-0.000847	0.487221	0.000000	0.000000	0.000000	0
0.086000	0.000856	0.000592	0.002627	0.307916	-0.000847	0.487223	0.000000	0.000000	0.000000	0
0.087000	-0.000535	-0.002092	-0.001622	0.307915	-0.000849	0.487222	0.000000	0.000000	0.000000	0
0.088000	0.000377	0.000270	0.000812	0.307916	-0.000848	0.487222	0.000000	0.000000	0.000000	0
0.089000	-0.000088	-0.000478	0.000181	0.307916	-0.000849	0.487223	0.000000	0.000000	0.000000	0
0.090000	-0.000024	-0.001533	-0.000950	0.307916	-0.000850	0.487222	0.000000	0.000000	0.000000	0
0.091000	0.000630	0.001980	0.000713	0.307916	-0.000848	0.487222	0.000000	0.000000	0.000000	0
0.092000	0.000564	-0.001118	-0.000384	0.307917	-0.000850	0.487222	0.000000	0.000000	0.000000	0
0.093000	0.000126	-0.000463	-0.000197	0.307917	-0.000850	0.487222	0.000000	0.000000	0.000000	0
0.094000	-0.000932	0.000805	-0.000603	0.307916	-0.000849	0.487221	0.000000	0.000000	0.000000	0
0.095000	0.000988	-0.001465	-0.000122	0.307917	-0.000851	0.487221	0.000000	0.000000	0.000000	0
0.096000	-0.000912	0.002105	0.000204	0.307916	-0.000849	0.487221	0.000000	0.000000	0.000000	0
0.097000	-0.000687	0.000247	-0.000748	0.307915	-0.000848	0.487221	0.000000	0.000000	0.000000	0
0.098000	0.000645	-0.001010	0.000635	0.307916	-0.000849	0.487221	0.000000	0.000000	0.000000	0
0.099000	0.000295	-0.000599	0.000249	0.307916	-0.000850	0.487221	0.000000	0.000000	0.000000	0
0.100000	0.000635	0.000259	-0.000219	0.307917	-0.000850	0.487221	0.000000	0.000000	0.000000	0
0.101000	-0.000416	-0.000193	0.002406	0.307917	-0.000850	0.487224	0.000000	0.000000	0.000000	0
0.102000	0.000508	-0.000011	-0.001678	0.307917	-0.000850	0.487222	0.000000	0.000000	0.000000	0
0.103000	-0.001326	-0.000874	-0.002594	0.307916	-0.000851	0.487219	0.000000	0.000000	0.000000	0
