time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.307686	0.002237	0.486469	0.000000	0.000000	0.000000	0
0.001000	-0.000843	-0.000941	0.000477	0.307686	0.002236	0.486469	0.000000	0.000000	0.000000	0
0.002000	0.000646	0.000867	0.000689	0.307686	0.002237	0.486470	0.000000	0.000000	0.000000	0
0.003000	0.000341	0.000347	0.001142	0.307686	0.002237	0.486471	0.000000	0.000000	0.000000	0
0.004000	-0.000546	0.001162	-0.000863	0.307686	0.002239	0.486470	0.000000	0.000000	0.000000	0
0.005000	-0.001441	-0.001238	-0.004076	0.307685	0.002237	0.486466	0.000000	0.000000	0.000000	0
0.006000	-0.000205	-0.000480	0.001270	0.307684	0.002237	0.486467	0.000000	0.000000	0.000000	0
0.007000	-0.000883	0.000738	-0.002819	0.307683	0.002238	0.486464	0.000000	0.000000	0.000000	0
0.008000	-0.000312	0.002913	-0.004978	0.307683	0.002240	0.486459	0.000000	0.000000	0.000000	0
0.009000	0.000568	-0.002334	0.000218	0.307684	0.002238	0.486460	0.000000	0.000000	0.000000	0
0.010000	-0.000394	0.000553	-0.000928	0.307683	0.002239	0.486459	0.000000	0.000000	0.000000	0
0.011000	-0.000220	-0.000031	-0.002357	0.307683	0.002239	0.486456	0.000000	0.000000	0.000000	0
0.012000	-0.001043	-0.000236	-0.002476	0.307682	0.002238	0.486454	0.000000	0.000000	0.000000	0
0.013000	0.000015	0.002650	-0.001327	0.307682	0.002241	0.486453	0.000000	0.000000	0.000000	0
0.014000	-0.001589	0.000958	-0.001321	0.307680	0.002242	0.486451	0.000000	0.000000	0.000000	0
0.015000	-0.000745	-0.000152	-0.003655	0.307680	0.002242	0.486448	0.000000	0.000000	0.000000	0
0.016000	-0.001614	0.000157	-0.001611	0.307678	0.002242	0.486446	0.000000	0.000000	0.000000	0
0.017000	-0.000098	0.000961	-0.002505	0.307678	0.002243	0.486443	0.000000	0.000000	0.000000	0
0.018000	-0.000772	0.001346	-0.004467	0.307677	0.002244	0.486439	0.000000	0.000000	0.000000	0
0.019000	-0.000026	0.001453	0.000243	0.307677	0.002246	0.486439	0.000000	0.000000	0.000000	0
0.020000	-0.001270	-0.001408	-0.005514	0.307676	0.002244	0.486434	0.000000	0.000000	0.000000	0
0.021000	-0.001293	0.000239	-0.004101	0.307675	0.002245	0.486430	0.000000	0.000000	0.000000	0
0.022000	-0.000065	0.001863	0.000770	0.307675	0.002246	0.486430	0.000000	0.000000	0.000000	0
0.023000	-0.000701	0.002555	-0.005418	0.307674	0.002249	0.486425	0.000000	0.000000	0.000000	0
0.024000	-0.000157	0.000021	-0.003007	0.307674	0.002249	0.486422	0.000000	0.000000	0.000000	0
0.025000	-0.001625	0.002249	-0.002856	0.307672	0.002251	0.486419	0.000000	0.000000	0.000000	0
0.026000	-0.000790	0.001588	-0.005070	0.307671	0.002253	0.486414	0.000000	0.000000	0.000000	0
0.027000	-0.000403	0.002460	-0.000212	0.307671	0.002255	0.486414	0.000000	0.000000	0.000000	0
0.028000	-0.000840	-0.000343	-0.006105	0.307670	0.002255	0.486408	0.000000	0.000000	0.000000	0
0.029000	0.000005	-0.000809	-0.001136	0.307670	0.002254	0.486407	0.000000	0.000000	0.000000	0
0.030000	-0.000191	0.002306	-0.004460	0.307670	0.002257	0.486402	0.000000	0.000000	0.000000	0
0.031000	-0.000231	0.001402	-0.003057	0.307670	0.002258	0.486399	0.000000	0.000000	0.000000	0
0.032000	-0.000191	0.002202	-0.003427	0.307669	0.002260	0.486396	0.000000	0.000000	0.000000	0
0.033000	0.000591	0.001037	-0.001338	0.307670	0.002261	0.486394	0.000000	0.000000	0.000000	0
0.034000	-0.001202	0.000100	-0.002068	0.307669	0.002261	0.486392	0.000000	0.000000	0.000000	0
0.035000	-0.000144	0.003008	-0.003515	0.307669	0.002264	0.486389	0.000000	0.000000	0.000000	0
0.036000	0.000858	0.001663	0.000197	0.307670	0.002266	0.486389	0.000000	0.000000	0.000000	0
0.037000	-0.001073	0.000419	-0.005340	0.307668	0.002266	0.486384	0.000000	0.000000	0.000000	0
