time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308311	0.000368	0.487396	0.000000	0.000000	0.000000	0
0.001000	0.000706	-0.000609	-0.000329	0.308312	0.000367	0.487395	0.000000	0.000000	0.000000	0
0.002000	-0.000664	-0.000628	0.001920	0.308311	0.000367	0.487397	0.000000	0.000000	0.000000	0
0.003000	0.000614	-0.001089	-0.000205	0.308312	0.000366	0.487397	0.000000	0.000000	0.000000	0
0.004000	-0.000699	-0.001139	-0.001217	0.308311	0.000365	0.487396	0.000000	0.000000	0.000000	0
0.005000	-0.000199	0.000854	0.001679	0.308311	0.000365	0.487398	0.000000	0.000000	0.000000	0
0.006000	-0.000430	0.002004	-0.003138	0.308311	0.000367	0.487394	0.000000	0.000000	0.000000	0
0.007000	-0.001084	-0.000506	0.001241	0.308310	0.000367	0.487396	0.000000	0.000000	0.000000	0
0.008000	0.001919	0.001371	-0.001428	0.308311	0.000368	0.487394	0.000000	0.000000	0.000000	0
0.009000	-0.000290	0.000869	-0.000845	0.308311	0.000369	0.487393	0.000000	0.000000	0.000000	0
0.010000	0.000719	-0.001226	-0.001424	0.308312	0.000368	0.487392	0.000000	0.000000	0.000000	0
0.011000	-0.000263	-0.000087	0.001790	0.308312	0.000368	0.487394	0.000000	0.000000	0.000000	0
0.012000	0.000055	0.001185	-0.000974	0.308312	0.000369	0.487393	0.000000	0.000000	0.000000	0
0.013000	-0.000029	0.001716	0.001575	0.308312	0.000371	0.487394	0.000000	0.000000	0.000000	0
0.014000	-0.000416	0.000525	-0.002765	0.308311	0.000371	0.487392	0.000000	0.000000	0.000000	0
0.015000	0.000092	-0.002646	0.002099	0.308311	0.000369	0.487394	0.000000	0.000000	0.000000	0
0.016000	0.000330	0.004207	-0.001329	0.308312	0.000373	0.487392	0.000000	0.000000	0.000000	0
0.017000	0.000168	0.000402	-0.002631	0.308312	0.000373	0.487390	0.000000	0.000000	0.000000	0
0.018000	0.000197	0.001096	0.000280	0.308312	0.000374	0.487390	0.000000	0.000000	0.000000	0
0.019000	0.000889	-0.000768	0.001730	0.308313	0.000374	0.487392	0.000000	0.000000	0.000000	0
0.020000	-0.000238	0.000642	-0.001063	0.308313	0.000374	0.487391	0.000000	0.000000	0.000000	0
0.021000	0.000850	0.001457	-0.001000	0.308314	0.000376	0.487390	0.000000	0.000000	0.000000	0
0.022000	0.001174	-0.000445	0.001530	0.308315	0.000375	0.487391	0.000000	0.000000	0.000000	0
0.023000	-0.001431	0.000804	-0.004287	0.308313	0.000376	0.487387	0.000000	0.000000	0.000000	0
0.024000	0.000667	0.001875	0.000203	0.308314	0.000378	0.487387	0.000000	0.000000	0.000000	0
0.025000	-0.000060	-0.000540	0.001045	0.308314	0.000377	0.487388	0.000000	0.000000	0.000000	0
0.026000	0.001292	0.001535	-0.001107	0.308315	0.000379	0.487387	0.000000	0.000000	0.000000	0
0.027000	0.000617	0.001637	-0.001468	0.308316	0.000381	0.487386	0.000000	0.000000	0.000000	0
0.028000	0.000375	-0.001155	-0.000952	0.308316	0.000379	0.487385	0.000000	0.000000	0.000000	0
0.029000	0.000551	0.002166	0.003057	0.308317	0.000382	0.487388	0.000000	0.000000	0.000000	0
0.030000	0.000459	0.001321	-0.000748	0.308317	0.000383	0.487387	0.000000	0.000000	0.000000	0
0.031000	-0.000222	0.000264	-0.000655	0.308317	0.000383	0.487386	0.000000	0.000000	0.000000	0
0.032000	0.001369	0.002044	-0.002531	0.308318	0.000385	0.487384	0.000000	0.000000	0.000000	0
0.033000	-0.000134	-0.001591	-0.002847	0.308318	0.000384	0.487381	0.000000	0.000000	0.000000	0
0.034000	0.001491	0.002794	0.001411	0.308320	0.000386	0.487382	0.000000	0.000000	0.000000	0
0.035000	0.000602	0.002513	-0.001731	0.308320	0.000389	0.487381	0.000000	0.000000	0.000000	0
0.036000	-0.000226	-0.000726	0.001625	0.308320	0.000388	0.487382	0.000000	0.000000	0.000000	0
0.037000	0.000299	0.000750	-0.003110	0.308320	0.000389	0.487379	0.000000	0.000000	0.000000	0
0.038000	0.001435	0.004340	0.000132	0.308322	0.000393	0.487379	0.000000	0.000000	0.000000	0
0.039000	0.000508	0.001008	-0.000182	0.308322	0.000394	0.487379	0.000000	0.000000	0.000000	0
0.040000	0.000176	0.001264	-0.000441	0.308322	0.000396	0.487379	0.000000	0.000000	0.000000	0
0.041000	0.000646	0.001040	-0.002209	0.308323	0.000397	0.487376	0.000000	0.000000	0.000000	0
0.042000	0.001056	0.002224	-0.000789	0.308324	0.000399	0.487376	0.000000	0.000000	0.000000	0
0.043000	0.000988	0.002385	-0.003170	0.308325	0.000401	0.487373	0.000000	0.000000	0.000000	0
0.044000	0.000736	0.001268	0.003051	0.308326	0.000402	0.487376	0.000000	0.000000	0.000000	0
0.045000	0.000519	0.002202	-0.000906	0.308326	0.000405	0.487375	0.000000	0.000000	0.000000	0
0.046000	-0.000118	0.002168	-0.002707	0.308326	0.000407	0.487372	0.000000	0.000000	0.000000	0
0.047000	0.000988	-0.000960	-0.000889	0.308327	0.000406	0.487371	0.000000	0.000000	0.000000	0
0.048000	0.000366	0.002772	-0.000361	0.308328	0.000409	0.487371	0.000000	0.000000	0.000000	0
0.049000	0.000388	0.000705	-0.002404	0.308328	0.000409	0.487368	0.000000	0.000000	0.000000	0
0.050000	-0.000276	0.001382	-0.001262	0.308328	0.000411	0.487367	0.000000	0.000000	0.000000	0
0.051000	0.001341	0.000673	0.000132	0.308329	0.000411	0.487367	0.000000	0.000000	0.000000	0
0.052000	-0.001127	0.002608	-0.001622	0.308328	0.000414	0.487366	0.000000	0.000000	0.000000	0
0.053000	0.001178	0.002923	-0.001168	0.308329	0.000417	0.487364	0.000000	0.000000	0.000000	0
0.054000	0.001081	0.004383	0.000215	0.308330	0.000421	0.487365	0.000000	0.000000	0.000000	0
0.055000	0.000766	-0.001605	0.001682	0.308331	0.000420	0.487366	0.000000	0.000000	0.000000	0
0.056000	0.000133	0.002802	-0.002519	0.308331	0.000423	0.487364	0.000000	0.000000	0.000000	0
0.057000	0.000951	0.001229	-0.001346	0.308332	0.000424	0.487362	0.000000	0.000000	0.000000	0
0.058000	0.000399	0.000826	-0.000111	0.308332	0.000425	0.487362	0.000000	0.000000	0.000000	0
0.059000	0.000234	0.002050	-0.002734	0.308333	0.000427	0.487360	0.000000	0.000000	0.000000	0
0.060000	0.000597	0.002661	-0.002188	0.308333	0.000429	0.487357	0.000000	0.000000	0.000000	0
0.061000	0.000897	0.000551	0.000484	0.308334	0.000430	0.487358	0.000000	0.000000	0.000000	0
0.062000	0.000331	0.002317	-0.001700	0.308335	0.000432	0.487356	0.000000	0.000000	0.000000	0
0.063000	0.000188	0.004993	0.001373	0.308335	0.000437	0.487358	0.000000	0.000000	0.000000	0
0.064000	0.000060	0.002806	-0.002503	0.308335	0.000440	0.487355	0.000000	0.000000	0.000000	0
0.065000	0.000466	0.000144	-0.000903	0.308335	0.000440	0.487354	0.000000	0.000000	0.000000	0
0.066000	0.000173	0.001958	-0.002925	0.308335	0.000442	0.487351	0.000000	0.000000	0.000000	0
0.067000	0.000884	0.002254	0.000664	0.308336	0.000444	0.487352	0.000000	0.000000	0.000000	0
0.068000	0.001037	0.003843	-0.001220	0.308337	0.000448	0.487351	0.000000	0.000000	0.000000	0
0.069000	-0.000079	0.000900	-0.002158	0.308337	0.000449	0.487348	0.000000	0.000000	0.000000	0
0.070000	0.001339	0.001369	-0.000928	0.308339	0.000450	0.487348	0.000000	0.000000	0.000000	0
0.071000	0.000063	0.000323	-0.001449	0.308339	0.000451	0.487346	0.000000	0.000000	0.000000	0
0.072000	0.001090	0.002080	0.001838	0.308340	0.000453	0.487348	0.000000	0.000000	0.000000	0
0.073000	-0.000524	0.003447	-0.001681	0.308339	0.000456	0.487346	0.000000	0.000000	0.000000	0
0.074000	0.001479	0.003085	-0.001829	0.308341	0.000459	0.487344	0.000000	0.000000	0.000000	0
0.075000	0.000041	0.000570	-0.001964	0.308341	0.000460	0.487342	0.000000	0.000000	0.000000	0
0.076000	0.001593	0.002979	-0.000788	0.308342	0.000463	0.487342	0.000000	0.000000	0.000000	0
0.077000	0.000382	-0.000317	-0.001940	0.308343	0.000463	0.487340	0.000000	0.000000	0.000000	0
0.078000	0.001520	0.004955	0.001818	0.308344	0.000468	0.487342	0.000000	0.000000	0.000000	0
0.079000	-0.000783	0.004226	-0.003214	0.308343	0.000472	0.487338	0.000000	0.000000	0.000000	0
0.080000	0.000616	0.000856	-0.000865	0.308344	0.000473	0.487337	0.000000	0.000000	0.000000	0
0.081000	0.000612	0.000683	-0.002094	0.308345	0.000473	0.487335	0.000000	0.000000	0.000000	0
0.082000	0.001187	0.001479	0.000837	0.308346	0.000475	0.487336	0.000000	0.000000	0.000000	0
0.083000	-0.000182	0.003157	-0.001399	0.308346	0.000478	0.487335	0.000000	0.000000	0.000000	0
0.084000	0.001513	0.002237	-0.001087	0.308347	0.000480	0.487334	0.000000	0.000000	0.000000	0
