time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308394	-0.001591	0.487378	0.000000	0.000000	0.000000	0
0.001000	-0.000184	0.003409	-0.000344	0.308394	-0.001588	0.487377	0.000000	0.000000	0.000000	0
0.002000	0.001267	-0.002448	0.000289	0.308395	-0.001590	0.487377	0.000000	0.000000	0.000000	0
0.003000	0.000623	0.000131	0.003186	0.308396	-0.001590	0.487381	0.000000	0.000000	0.000000	0
0.004000	-0.001858	0.001105	-0.005057	0.308394	-0.001589	0.487376	0.000000	0.000000	0.000000	0
0.005000	0.000509	-0.000223	0.000955	0.308395	-0.001589	0.487377	0.000000	0.000000	0.000000	0
0.006000	-0.000313	0.000901	-0.000350	0.308394	-0.001589	0.487376	0.000000	0.000000	0.000000	0
0.007000	-0.000484	-0.000131	-0.000452	0.308394	-0.001589	0.487376	0.000000	0.000000	0.000000	0
0.008000	-0.000935	-0.001920	-0.002568	0.308393	-0.001591	0.487373	0.000000	0.000000	0.000000	0
0.009000	-0.000355	0.000025	-0.002053	0.308392	-0.001591	0.487371	0.000000	0.000000	0.000000	0
0.010000	0.001009	0.001851	0.002305	0.308393	-0.001589	0.487373	0.000000	0.000000	0.000000	0
0.011000	-0.000286	-0.000060	-0.001749	0.308393	-0.001589	0.487372	0.000000	0.000000	0.000000	0
0.012000	0.000499	-0.000273	0.001596	0.308394	-0.001589	0.487373	0.000000	0.000000	0.000000	0
0.013000	0.000727	-0.000178	0.000375	0.308394	-0.001589	0.487374	0.000000	0.000000	0.000000	0
0.014000	-0.000638	0.000095	-0.000460	0.308394	-0.001589	0.487373	0.000000	0.000000	0.000000	0
0.015000	-0.000236	-0.000184	-0.000167	0.308394	-0.001589	0.487373	0.000000	0.000000	0.000000	0
0.016000	0.000286	-0.000096	-0.000648	0.308394	-0.001589	0.487372	0.000000	0.000000	0.000000	0
0.017000	-0.000805	-0.000030	-0.000305	0.308393	-0.001589	0.487372	0.000000	0.000000	0.000000	0
0.018000	0.000347	-0.001285	0.001117	0.308393	-0.001591	0.487373	0.000000	0.000000	0.000000	0
0.019000	-0.000516	-0.000105	-0.001438	0.308393	-0.001591	0.487372	0.000000	0.000000	0.000000	0
0.020000	-0.000118	0.001043	-0.001924	0.308393	-0.001590	0.487370	0.000000	0.000000	0.000000	0
0.021000	0.001021	0.000392	0.001968	0.308394	-0.001589	0.487372	0.000000	0.000000	0.000000	0
0.022000	0.000539	-0.000725	0.001031	0.308394	-0.001590	0.487373	0.000000	0.000000	0.000000	0
0.023000	-0.001488	-0.000016	-0.003393	0.308393	-0.001590	0.487369	0.000000	0.000000	0.000000	0
0.024000	0.000540	0.000690	0.001760	0.308393	-0.001589	0.487371	0.000000	0.000000	0.000000	0
0.025000	0.000016	0.000219	-0.000021	0.308393	-0.001589	0.487371	0.000000	0.000000	0.000000	0
0.026000	0.000570	0.000483	-0.002054	0.308394	-0.001589	0.487369	0.000000	0.000000	0.000000	0
0.027000	-0.000480	-0.000960	-0.001339	0.308393	-0.001590	0.487368	0.000000	0.000000	0.000000	0
0.028000	0.001201	-0.001873	0.002785	0.308395	-0.001592	0.487371	0.000000	0.000000	0.000000	0
0.029000	0.000422	0.003130	-0.000653	0.308395	-0.001588	0.487370	0.000000	0.000000	0.000000	0
0.030000	-0.000978	-0.001225	-0.000797	0.308394	-0.001590	0.487369	0.000000	0.000000	0.000000	0
0.031000	0.000623	-0.001267	0.000867	0.308395	-0.001591	0.487370	0.000000	0.000000	0.000000	0
0.032000	0.000664	0.001318	0.001653	0.308395	-0.001590	0.487372	0.000000	0.000000	0.000000	0
0.033000	-0.000042	-0.000524	-0.002164	0.308395	-0.001590	0.487369	0.000000	0.000000	0.000000	0
0.034000	0.000253	0.000311	-0.001637	0.308396	-0.001590	0.487368	0.000000	0.000000	0.000000	0
0.035000	0.001174	-0.002657	-0.000632	0.308397	-0.001592	0.487367	0.000000	0.000000	0.000000	0
0.036000	0.000418	0.002373	0.000595	0.308397	-0.001590	0.487368	0.000000	0.000000	0.000000	0
0.037000	-0.001070	-0.000996	-0.000472	0.308396	-0.001591	0.487367	0.000000	0.000000	0.000000	0
