time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.307899	0.002190	0.485764	0.000000	0.000000	0.000000	0
0.001000	-0.000115	-0.003401	0.001888	0.307899	0.002186	0.485766	0.000000	0.000000	0.000000	0
0.002000	0.000044	0.003274	0.001519	0.307899	0.002189	0.485768	0.000000	0.000000	0.000000	0
0.003000	0.001071	-0.001788	-0.000752	0.307900	0.002188	0.485767	0.000000	0.000000	0.000000	0
0.004000	-0.001578	0.001479	-0.002973	0.307898	0.002189	0.485764	0.000000	0.000000	0.000000	0
0.005000	-0.000077	0.000490	0.000955	0.307898	0.002190	0.485765	0.000000	0.000000	0.000000	0
0.006000	-0.001703	-0.000753	-0.003813	0.307896	0.002189	0.485761	0.000000	0.000000	0.000000	0
0.007000	-0.000022	-0.000667	-0.003876	0.307896	0.002188	0.485757	0.000000	0.000000	0.000000	0
0.008000	0.000066	0.000629	-0.000146	0.307896	0.002189	0.485757	0.000000	0.000000	0.000000	0
0.009000	-0.000783	-0.000214	-0.004302	0.307896	0.002189	0.485753	0.000000	0.000000	0.000000	0
0.010000	0.000670	0.000700	-0.002373	0.307896	0.002189	0.485751	0.000000	0.000000	0.000000	0
0.011000	-0.000525	0.001054	-0.000793	0.307896	0.002190	0.485750	0.000000	0.000000	0.000000	0
0.012000	0.000112	0.000782	-0.000415	0.307896	0.002191	0.485749	0.000000	0.000000	0.000000	0
0.013000	-0.001124	0.001649	-0.003563	0.307895	0.002193	0.485746	0.000000	0.000000	0.000000	0
0.014000	0.000590	0.002776	-0.003619	0.307895	0.002196	0.485742	0.000000	0.000000	0.000000	0
0.015000	-0.000543	-0.002200	-0.000399	0.307895	0.002193	0.485742	0.000000	0.000000	0.000000	0
0.016000	0.000802	0.000718	-0.000245	0.307896	0.002194	0.485741	0.000000	0.000000	0.000000	0
0.017000	-0.001181	0.000564	-0.002385	0.307894	0.002195	0.485739	0.000000	0.000000	0.000000	0
0.018000	-0.001351	0.000343	-0.003155	0.307893	0.002195	0.485736	0.000000	0.000000	0.000000	0
0.019000	0.001091	-0.000142	-0.002167	0.307894	0.002195	0.485734	0.000000	0.000000	0.000000	0
0.020000	-0.000469	0.001777	-0.002090	0.307894	0.002197	0.485732	0.000000	0.000000	0.000000	0
0.021000	0.000042	0.002532	-0.001901	0.307894	0.002199	0.485730	0.000000	0.000000	0.000000	0
0.022000	-0.000863	-0.000914	-0.005170	0.307893	0.002198	0.485725	0.000000	0.000000	0.000000	0
0.023000	-0.001428	0.001383	-0.002117	0.307891	0.002200	0.485723	0.000000	0.000000	0.000000	0
0.024000	0.000007	0.002944	-0.000870	0.307891	0.002203	0.485722	0.000000	0.000000	0.000000	0
0.025000	-0.000631	0.001605	-0.004890	0.307891	0.002204	0.485717	0.000000	0.000000	0.000000	0
0.026000	-0.002442	0.000217	-0.003702	0.307888	0.002204	0.485713	0.000000	0.000000	0.000000	0
0.027000	-0.000090	0.001965	-0.001819	0.307888	0.002206	0.485711	0.000000	0.000000	0.000000	0
0.028000	-0.000235	0.001308	-0.002495	0.307888	0.002208	0.485709	0.000000	0.000000	0.000000	0
0.029000	-0.000111	0.001341	-0.003942	0.307888	0.002209	0.485705	0.000000	0.000000	0.000000	0
0.030000	-0.000079	0.002308	0.000715	0.307888	0.002211	0.485706	0.000000	0.000000	0.000000	0
0.031000	-0.001600	-0.000530	-0.004260	0.307886	0.002211	0.485701	0.000000	0.000000	0.000000	0
0.032000	0.000098	0.000339	-0.004627	0.307886	0.002211	0.485697	0.000000	0.000000	0.000000	0
0.033000	0.001338	0.001867	-0.001597	0.307888	0.002213	0.485695	0.000000	0.000000	0.000000	0
0.034000	0.000836	0.002323	-0.002629	0.307889	0.002215	0.485692	0.000000	0.000000	0.000000	0
0.035000	-0.000078	0.001414	-0.001525	0.307888	0.002217	0.485691	0.000000	0.000000	0.000000	0
0.036000	-0.000687	0.001972	-0.002462	0.307888	0.002219	0.485688	0.000000	0.000000	0.000000	0
0.037000	-0.000259	0.000754	-0.002041	0.307887	0.002219	0.485686	0.000000	0.000000	0.000000	0
0.038000	0.000696	0.000128	-0.002601	0.307888	0.002220	0.485684	0.000000	0.000000	0.000000	0
0.039000	0.000494	0.001721	-0.001888	0.307889	0.002221	0.485682	0.000000	0.000000	0.000000	0
0.040000	-0.000089	0.002571	-0.002715	0.307889	0.002224	0.485679	0.000000	0.000000	0.000000	0
0.041000	0.000001	0.002627	-0.004274	0.307889	0.002226	0.485675	0.000000	0.000000	0.000000	0
0.042000	-0.001376	-0.000144	-0.003284	0.307887	0.002226	0.485672	0.000000	0.000000	0.000000	0
0.043000	0.000638	0.001726	-0.005190	0.307888	0.002228	0.485666	0.000000	0.000000	0.000000	0
0.044000	0.001110	0.002877	-0.001553	0.307889	0.002231	0.485665	0.000000	0.000000	0.000000	0
0.045000	-0.000731	0.001184	-0.003086	0.307888	0.002232	0.485662	0.000000	0.000000	0.000000	0
0.046000	-0.000080	0.001324	-0.005356	0.307888	0.002233	0.485656	0.000000	0.000000	0.000000	0
0.047000	0.000033	0.004326	0.000536	0.307888	0.002238	0.485657	0.000000	0.000000	0.000000	0
0.048000	0.000001	-0.000833	-0.004401	0.307888	0.002237	0.485653	0.000000	0.000000	0.000000	0
0.049000	-0.001914	0.000366	-0.004920	0.307886	0.002237	0.485648	0.000000	0.000000	0.000000	0
0.050000	0.001299	0.004608	-0.003703	0.307888	0.002242	0.485644	0.000000	0.000000	0.000000	0
0.051000	-0.001839	0.001533	-0.000546	0.307886	0.002243	0.485643	0.000000	0.000000	0.000000	0
0.052000	0.001122	0.002896	-0.002213	0.307887	0.002246	0.485641	0.000000	0.000000	0.000000	0
0.053000	-0.000797	0.001304	-0.004256	0.307886	0.002248	0.485637	0.000000	0.000000	0.000000	0
0.054000	-0.000525	0.002824	-0.005786	0.307886	0.002250	0.485631	0.000000	0.000000	0.000000	0
0.055000	-0.000561	0.000658	-0.002201	0.307885	0.002251	0.485629	0.000000	0.000000	0.000000	0
