time	Vf_x	Vf_y	Vf_z	Xf_x	Xf_y	Xf_z	Fc_x	Fc_y	Fc_z	first_packet
0.000000	inf	-nan	-nan	0.308334	0.000617	0.487647	-3.634483	0.000000	0.000000	0
0.001000	0.000451	-0.000552	-0.002522	0.308334	0.000617	0.487644	-3.634740	0.000000	0.000000	0
0.002000	-0.000220	0.001575	0.001132	0.308334	0.000618	0.487645	-3.638897	0.000000	0.000000	0
0.003000	0.000235	-0.001976	0.002837	0.308335	0.000616	0.487648	-3.643702	0.000000	0.000000	0
0.004000	0.000034	0.000875	0.000907	0.308335	0.000617	0.487649	-3.644508	0.000000	0.000000	0
0.005000	0.000412	-0.000126	-0.002312	0.308335	0.000617	0.487647	-3.642031	0.000000	0.000000	0
0.006000	-0.000656	-0.000009	-0.000983	0.308334	0.000617	0.487646	-3.639247	0.000000	0.000000	0
0.007000	0.000446	0.000016	-0.000569	0.308335	0.000617	0.487645	-3.635519	0.000000	0.000000	0
0.008000	0.000174	-0.000205	-0.001623	0.308335	0.000617	0.487644	-3.631681	0.000000	0.000000	0
0.009000	0.000396	0.001154	-0.001280	0.308335	0.000618	0.487642	-3.631720	0.000000	0.000000	0
0.010000	0.001170	0.000462	0.000263	0.308336	0.000619	0.487643	-3.636605	0.000000	0.000000	0
0.011000	0.000152	-0.000358	-0.001755	0.308337	0.000618	0.487641	-3.645646	0.000000	0.000000	0
0.012000	0.000480	0.000378	0.001675	0.308337	0.000619	0.487643	-3.656636	0.000000	0.000000	0
0.013000	-0.001033	0.000577	-0.001888	0.308336	0.000619	0.487641	-3.664443	0.000000	0.000000	0
0.014000	0.001090	-0.000544	-0.001227	0.308337	0.000619	0.487640	-3.669207	0.000000	0.000000	0
0.015000	0.000479	0.000647	0.001324	0.308338	0.000619	0.487641	-3.674848	0.000000	0.000000	0
0.016000	-0.000561	0.000309	-0.001089	0.308337	0.000620	0.487640	-3.679634	0.000000	0.000000	0
0.017000	0.001945	-0.000544	-0.000263	0.308339	0.000619	0.487640	-3.681821	0.000000	0.000000	0
0.018000	-0.000295	0.000350	-0.001289	0.308339	0.000619	0.487638	-3.681861	0.000000	0.000000	0
0.019000	0.000297	0.003191	-0.002838	0.308339	0.000623	0.487635	-3.678473	0.000000	0.000000	0
0.020000	0.000443	-0.000271	-0.000578	0.308339	0.000622	0.487635	-3.673681	0.000000	0.000000	0
0.021000	0.000234	0.000329	0.000362	0.308340	0.000623	0.487635	-3.669701	0.000000	0.000000	0
0.022000	0.000207	-0.001279	-0.000057	0.308340	0.000621	0.487635	-3.664575	0.000000	0.000000	0
0.023000	0.000049	0.002392	-0.001647	0.308340	0.000624	0.487633	-3.655983	0.000000	0.000000	0
0.024000	0.001606	-0.000723	-0.000753	0.308342	0.000623	0.487633	-3.644441	0.000000	0.000000	0
0.025000	0.000329	-0.000629	-0.001595	0.308342	0.000622	0.487631	-3.634004	0.000000	0.000000	0
0.026000	-0.000470	0.000886	0.000156	0.308341	0.000623	0.487631	-3.624276	0.000000	0.000000	0
0.027000	0.002383	-0.000241	-0.000062	0.308344	0.000623	0.487631	-3.611383	0.000000	0.000000	0
0.028000	0.000046	0.001038	-0.002251	0.308344	0.000624	0.487629	-3.596113	0.000000	0.000000	0
0.029000	0.000495	-0.000332	-0.001559	0.308344	0.000624	0.487627	-3.581403	0.000000	0.000000	0
0.030000	-0.000549	0.001405	0.000909	0.308344	0.000625	0.487628	-3.565877	0.000000	0.000000	0
0.031000	0.001614	0.002461	-0.001052	0.308345	0.000628	0.487627	-3.545511	0.000000	0.000000	0
0.032000	0.000804	0.000053	-0.002361	0.308346	0.000628	0.487625	-3.523642	0.000000	0.000000	0
0.033000	0.000744	0.000194	0.001283	0.308347	0.000628	0.487626	-3.504371	0.000000	0.000000	0
0.034000	-0.000509	0.000848	0.002472	0.308346	0.000629	0.487629	0.000000	0.000000	0.000000	0
0.035000	0.001056	0.002308	-0.004069	0.308348	0.000631	0.487625	0.000000	0.000000	0.000000	0
0.036000	-0.000132	0.001167	-0.000126	0.308347	0.000632	0.487624	0.000000	0.000000	0.000000	0
0.037000	0.001606	0.001201	0.000741	0.308349	0.000633	0.487625	0.000000	0.000000	0.000000	0
0.038000	0.000270	-0.000092	-0.000691	0.308349	0.000633	0.487625	0.000000	0.000000	0.000000	0
0.039000	0.000462	0.002728	0.000500	0.308350	0.000636	0.487625	0.000000	0.000000	0.000000	0
0.040000	0.001593	0.001703	-0.001077	0.308351	0.000638	0.487624	0.000000	0.000000	0.000000	0
0.041000	0.000841	0.000566	0.000198	0.308352	0.000638	0.487624	0.000000	0.000000	0.000000	0
0.042000	-0.001324	0.001799	-0.002812	0.308351	0.000640	0.487621	0.000000	0.000000	0.000000	0
0.043000	0.001618	0.002537	0.001925	0.308352	0.000643	0.487623	0.000000	0.000000	0.000000	0
0.044000	0.000449	0.002278	-0.000524	0.308353	0.000645	0.487623	0.000000	0.000000	0.000000	0
0.045000	0.001077	0.002155	-0.001330	0.308354	0.000647	0.487621	0.000000	0.000000	0.000000	0
0.046000	0.000449	0.001180	0.000592	0.308354	0.000648	0.487622	0.000000	0.000000	0.000000	0
0.047000	0.001399	0.002668	-0.001693	0.308356	0.000651	0.487620	0.000000	0.000000	0.000000	0
0.048000	-0.000438	-0.000644	-0.002035	0.308355	0.000650	0.487618	0.000000	0.000000	0.000000	0
0.049000	0.001991	0.000413	0.001303	0.308357	0.000651	0.487620	0.000000	0.000000	0.000000	0
0.050000	-0.000146	0.004604	-0.000900	0.308357	0.000655	0.487619	0.000000	0.000000	0.000000	0
0.051000	0.001014	0.000032	-0.002663	0.308358	0.000655	0.487616	0.000000	0.000000	0.000000	0
0.052000	-0.000068	0.001982	-0.000354	0.308358	0.000657	0.487616	0.000000	0.000000	0.000000	0
0.053000	0.000686	0.000021	-0.001893	0.308359	0.000657	0.487614	0.000000	0.000000	0.000000	0
0.054000	0.001820	0.003130	-0.000265	0.308361	0.000660	0.487613	0.000000	0.000000	0.000000	0
0.055000	0.000252	0.000860	-0.001709	0.308361	0.000661	0.487612	0.000000	0.000000	0.000000	0
0.056000	0.000933	0.002579	-0.000873	0.308362	0.000664	0.487611	0.000000	0.000000	0.000000	0
0.057000	-0.000394	0.002189	-0.000382	0.308361	0.000666	0.487611	0.000000	0.000000	0.000000	0
0.058000	0.000869	0.002043	-0.001637	0.308362	0.000668	0.487609	0.000000	0.000000	0.000000	0
0.059000	0.002009	-0.001026	-0.003241	0.308364	0.000667	0.487606	0.000000	0.000000	0.000000	0
0.060000	-0.000633	0.004295	0.000414	0.308364	0.000671	0.487606	0.000000	0.000000	0.000000	0
